"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1996:Q3","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1996:Q4","Silent",19943309,21401744,4515695,1203915,3566094,4975553,2274737,4865749,1458434,985401,312587,160446
"1996:Q4","BabyBoom",9636775,12587217,3778850,1144213,1674281,2921242,1297641,1770989,2950442,2192885,669227,88329
"1996:Q4","GenX",959462,1617140,589332,279865,160796,240806,86633,259707,657678,359846,292064,5768
"1996:Q4","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q1","Silent",20041619,21503868,4478835,1199631,3640822,4981944,2330558,4872079,1462249,987976,308329,165944
"1997:Q1","BabyBoom",9779943,12729884,3827687,1165066,1635393,3012816,1380375,1708547,2949941,2204599,648962,96380
"1997:Q1","GenX",944669,1636353,659468,292404,119991,237325,89523,237643,691684,387898,296883,6903
"1997:Q1","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q2","Silent",20262290,21759835,4565567,1221046,3939458,5133623,2187473,4712669,1497545,1000027,325268,172250
"1997:Q2","BabyBoom",10665230,13653452,3902725,1157982,2070757,3185410,1457610,1878969,2988223,2243269,641151,103802
"1997:Q2","GenX",1166353,1874261,618121,288012,270623,241016,176581,279908,707908,388628,311619,7661
"1997:Q2","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q3","Silent",20525668,22055442,4616542,1236402,4139996,5217469,2143523,4701510,1529774,1017475,334076,178223
"1997:Q3","BabyBoom",11308518,14350190,3992887,1162362,2353640,3335456,1538913,1966934,3041672,2293260,645349,103063
"1997:Q3","GenX",1303454,2042387,592359,291296,360693,284022,213530,300487,738933,406272,326380,6281
"1997:Q3","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q4","Silent",20591822,22138196,4508805,1218631,4228585,5231417,2181684,4769075,1546374,1020747,340878,184749
"1997:Q4","BabyBoom",11593182,14635571,4043822,1191357,2348678,3420651,1624960,2006103,3042389,2267644,664881,109863
"1997:Q4","GenX",1409496,2221621,779645,308039,330480,254380,223515,325561,812125,465847,338406,7872
