"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2002:Q2","pct20to40",2865370,3477083,1381916,354433,187468,684079,223318,645870,611713,339060,264321,8332
"2002:Q2","pct00to20",1339156,1583874,667720,178971,120327,169078,139023,308756,244718,106325,124000,14393
"2002:Q3","pct99",7672350,8223983,1738815,367679,1800318,604328,1652473,2060370,551632,402638,84724,64271
"2002:Q3","pct80to99",18715350,22171677,6569561,1271870,2735811,5520775,2357787,3715873,3456327,2734234,585364,136729
"2002:Q3","pct60to80",7728112,9661494,3289890,772274,672003,2797319,605156,1524852,1933382,1451432,453239,28712
"2002:Q3","pct40to60",4443513,5657186,2029772,548127,409046,1412224,347628,910389,1213673,776414,414366,22894
"2002:Q3","pct20to40",2815249,3450789,1410252,344239,156887,632877,249613,656921,635540,359434,268548,7557
"2002:Q3","pct00to20",1452041,1724140,709470,186580,138842,152344,228756,308148,272099,109468,145367,17264
"2002:Q4","pct99",8156409,8719883,1815432,383516,2003260,626718,1737913,2153043,563473,421637,80155,61681
"2002:Q4","pct80to99",19038300,22566149,6664624,1276212,2892281,5579442,2390995,3762595,3527850,2799820,596866,131163
"2002:Q4","pct60to80",8035060,10043080,3379792,786288,699681,2961528,613001,1602790,2008020,1495947,483881,28191
"2002:Q4","pct40to60",4507389,5772385,2100962,552984,422690,1434972,343928,916849,1264997,819092,422324,23581
"2002:Q4","pct20to40",2835049,3495903,1433532,343232,160478,629552,252818,676292,660854,379169,274841,6844
"2002:Q4","pct00to20",1444112,1715947,724270,183972,140202,147048,214957,305498,271835,115462,138941,17432
"2003:Q1","pct99",8188116,8765437,1926031,397147,1909502,628142,1788330,2116286,577322,441360,69123,66838
"2003:Q1","pct80to99",18973085,22596780,6837837,1274639,2643102,5612965,2398965,3829272,3623695,2881318,602109,140267
"2003:Q1","pct60to80",8090189,10146512,3435186,792265,658682,2986200,659519,1614659,2056323,1557705,470895,27724
"2003:Q1","pct40to60",4625628,5901574,2150119,560868,420048,1472481,367636,930421,1275945,830280,421862,23804
"2003:Q1","pct20to40",2828912,3492525,1433998,336915,147700,622418,266291,685203,663614,386249,270859,6506
"2003:Q1","pct00to20",1476814,1755933,714438,187759,148663,146335,246606,312132,279119,108420,154275,16423
"2003:Q2","pct99",8975221,9592601,2032572,422479,2435533,662540,1896624,2142853,617380,461548,57064,98768
"2003:Q2","pct80to99",19649667,23468326,6977396,1273833,3117155,5719590,2486901,3893449,3818659,2988456,609165,221038
"2003:Q2","pct60to80",8362530,10522889,3517401,806140,744073,3157622,641562,1656092,2160359,1623588,513666,23105
"2003:Q2","pct40to60",4701369,6016114,2211881,558582,440562,1527227,348346,929516,1314746,871189,423762,19794
"2003:Q2","pct20to40",2871280,3555673,1446618,339896,161001,650014,264970,693174,684394,403640,273976,6778
"2003:Q2","pct00to20",1460523,1724857,709558,185164,143559,156007,214837,315731,264334,115840,144298,4196
"2003:Q3","pct99",9338151,9960929,2111477,433891,2671407,669901,1967015,2107237,622778,477153,56311,89313
"2003:Q3","pct80to99",19884698,23775760,7075982,1283156,3258276,5755928,2512138,3890280,3891062,3074648,618293,198121
"2003:Q3","pct60to80",8622342,10814705,3623596,821011,766366,3250211,667592,1685930,2192363,1647081,523594,21688
"2003:Q3","pct40to60",4756023,6147327,2292856,569549,448421,1562069,357292,917141,1391304,935314,434307,21683
"2003:Q3","pct20to40",2875139,3595052,1476643,338591,161654,648004,274067,696091,719913,431720,282141,6052
"2003:Q3","pct00to20",1453353,1749168,727875,184673,143111,154358,218986,320167,295816,142734,145029,8053
"2003:Q4","pct99",10096505,10727368,2129745,456460,3181767,700286,2070166,2188944,630863,497465,48168,85229
"2003:Q4","pct80to99",20678593,24631179,7241950,1287366,3668728,5861980,2593366,3977789,3952586,3150923,628518,173145
"2003:Q4","pct60to80",8917605,11220501,3689336,837453,833590,3424034,653404,1782683,2302896,1704350,566130,32417
"2003:Q4","pct40to60",4838736,6277981,2381234,571387,456897,1611768,340315,916379,1439245,971771,438976,28498
"2003:Q4","pct20to40",2934268,3676665,1507051,342540,169971,669244,274649,713210,742397,448433,286697,7267
"2003:Q4","pct00to20",1491222,1783561,797199,182458,133308,160982,187219,322393,292339,143001,134443,14894
"2004:Q1","pct99",10965722,11608125,2315639,469732,3425058,712735,2166543,2518417,642403,514549,36652,91202
"2004:Q1","pct80to99",21523838,25567565,7500971,1297206,3763874,5979735,2642060,4383719,4043728,3223483,630494,189750
"2004:Q1","pct60to80",9327785,11662088,3857162,853895,848664,3517642,689146,1895579,2334303,1742584,563319,28400
"2004:Q1","pct40to60",5048619,6515070,2476562,584853,460030,1646638,354429,992557,1466451,999857,438034,28560
"2004:Q1","pct20to40",2981750,3735948,1528522,344788,167505,667019,285665,742449,754198,462866,284501,6831
"2004:Q1","pct00to20",1481643,1785676,764948,187284,132150,160307,193956,347032,304033,147661,143472,12899
"2004:Q2","pct99",11252823,11912036,2395497,480209,3460177,721225,2345398,2509530,659213,530100,31652,97461
"2004:Q2","pct80to99",21581293,25740639,7666699,1311195,3620055,6066675,2741511,4334504,4159346,3316272,636687,206386
"2004:Q2","pct60to80",9630418,11989022,4012875,871732,826179,3614707,743631,1919898,2358604,1767592,567801,23211
"2004:Q2","pct40to60",5134811,6681955,2593882,599709,461848,1680020,375476,971019,1547145,1074818,443415,28912
"2004:Q2","pct20to40",2991526,3780524,1575979,344954,157551,661498,296764,743778,788998,494838,287729,6431
"2004:Q2","pct00to20",1489548,1826025,804572,187311,138955,157809,196918,340459,336477,177791,147255,11431
"2004:Q3","pct99",11635593,12310138,2451839,498464,3567172,726189,2484299,2582175,674546,549512,36463,88570
"2004:Q3","pct80to99",21893488,26173279,8020025,1310530,3476494,6179500,2828507,4358223,4279791,3429582,651814,198395
"2004:Q3","pct60to80",9812584,12236809,4110864,879140,811365,3649507,809970,1975963,2424224,1836254,575311,12660
"2004:Q3","pct40to60",5290205,6881214,2707756,608335,461409,1724085,408098,971531,1591009,1103659,457257,30093
"2004:Q3","pct20to40",3014635,3823343,1606047,340218,146385,654925,313308,762460,808708,507641,296046,5021
"2004:Q3","pct00to20",1603823,1943771,876544,191149,145564,158837,225123,346553,339948,179977,147984,11987
"2004:Q4","pct99",12454497,13154963,2549703,495697,3950980,790845,2607164,2760574,700466,554731,36732,109003
"2004:Q4","pct80to99",22981146,27425760,8362499,1339163,3875982,6435949,3021613,4390555,4444614,3541622,665580,237412
"2004:Q4","pct60to80",10096712,12622540,4290474,898031,881867,3722530,791734,2037902,2525828,1900209,608439,17180
"2004:Q4","pct40to60",5397901,7032374,2763069,616893,464597,1769106,395270,1023440,1634473,1146237,463168,25069
"2004:Q4","pct20to40",3105452,3933899,1641451,354935,161101,689908,292781,793724,828448,519618,303179,5650
"2004:Q4","pct00to20",1635045,1981245,882748,193453,144040,174751,232294,353959,346200,197746,143021,5433
"2005:Q1","pct99",12495682,13194166,2634133,486606,3938134,816223,2622869,2696200,698483,567324,25354,105805
"2005:Q1","pct80to99",23529876,28086264,8738101,1364521,3860469,6529676,3101947,4491548,4556387,3651567,675641,229179
"2005:Q1","pct60to80",10062210,12706753,4435721,909356,886924,3682722,816870,1975159,2644543,2022972,600813,20757
"2005:Q1","pct40to60",5526645,7156443,2809092,632145,468244,1794887,414458,1037616,1629798,1153795,452394,23609
"2005:Q1","pct20to40",3181854,3992976,1667192,361713,164139,688009,286628,825296,811122,516111,289835,5176
"2005:Q1","pct00to20",1748126,2091652,896673,200743,157632,176983,287527,372095,343526,178258,160937,4331
"2005:Q2","pct99",12849235,13558095,2670141,484544,4042840,852461,2730525,2777584,708860,575139,24215,109506
"2005:Q2","pct80to99",24297256,29019916,9188037,1385750,3958285,6704003,3248356,4535485,4722660,3809893,688137,224630
"2005:Q2","pct60to80",10085746,12856155,4527871,921485,910532,3677877,841448,1976942,2770409,2134687,608728,26993
"2005:Q2","pct40to60",5646940,7291430,2853823,643536,471296,1826560,428068,1068145,1644489,1167461,454050,22979
"2005:Q2","pct20to40",3248200,4058055,1686949,372567,170714,702077,276391,849356,809855,514112,290077,5666
"2005:Q2","pct00to20",1861682,2213366,949632,210412,166332,185508,320827,380656,351685,179434,167181,5069
"2005:Q3","pct99",13302723,14018288,2717235,484463,4304182,894101,2853355,2764951,715565,581059,26028,108478
"2005:Q3","pct80to99",25099751,29960589,9574764,1404628,4192819,6876977,3415324,4496078,4860838,3943105,703260,214473
"2005:Q3","pct60to80",10221693,13101742,4696015,930964,958027,3694923,856288,1965524,2880048,2219698,629191,31159
"2005:Q3","pct40to60",5732743,7428663,2930233,648991,472018,1861455,435281,1080685,1695919,1214214,459154,22551
"2005:Q3","pct20to40",3318285,4143884,1732041,378276,181222,720754,264148,867443,825599,525844,293896,5859
"2005:Q3","pct00to20",1937028,2304884,1002262,210588,168965,195541,343174,384355,367856,195006,166857,5993
"2005:Q4","pct99",13732833,14449067,2785427,481798,4387839,933119,2952670,2908214,716233,583554,29503,103177
"2005:Q4","pct80to99",25751425,30718233,9915881,1426330,4219066,7058450,3563875,4534631,4966808,4062089,716171,188549
"2005:Q4","pct60to80",10413379,13370644,4862629,942211,976094,3688905,875282,2025524,2957265,2279710,641041,36514
"2005:Q4","pct40to60",5840468,7590010,2993563,658335,473847,1895985,446632,1121648,1749542,1260410,465750,23382
"2005:Q4","pct20to40",3390849,4235135,1769910,384848,185889,738154,254313,902021,844286,538545,299446,6295
"2005:Q4","pct00to20",1995995,2392218,1029637,212704,179515,206153,372254,391955,396222,217185,168645,10393
"2006:Q1","pct99",14396598,15124139,2716661,486425,5010820,971386,2982579,2956268,727541,586739,25862,114940
"2006:Q1","pct80to99",26784481,31939379,10083069,1441705,4818314,7191950,3663711,4740630,5154898,4227502,722900,204496
"2006:Q1","pct60to80",10298833,13363778,4812311,952921,1079886,3709349,866082,1943229,3064945,2373007,652070,39868
"2006:Q1","pct40to60",5854414,7624152,2975210,664012,466925,1928104,443650,1146252,1769739,1282459,465289,21991
"2006:Q1","pct20to40",3466702,4313629,1770634,395762,207736,758078,242375,939044,846927,539477,299985,7465
"2006:Q1","pct00to20",2056439,2468433,1095500,220032,164058,216022,386321,386499,411994,231418,171479,9097
"2006:Q2","pct99",14299532,15032731,2743638,480047,4856952,993224,2972873,2985997,733199,591732,24054,117413
"2006:Q2","pct80to99",26779397,32079966,10250019,1464103,4597318,7287360,3715051,4766115,5300569,4364685,734240,201644
"2006:Q2","pct60to80",10224901,13383727,4902173,963290,1061977,3654876,883582,1917828,3158826,2463634,651039,44153
"2006:Q2","pct40to60",5898129,7714381,2994382,677552,473803,1953158,459204,1156281,1816252,1330448,463526,22278
"2006:Q2","pct20to40",3504692,4359244,1792419,400389,206975,765153,237605,956704,854552,550504,295650,8397
"2006:Q2","pct00to20",2122714,2560511,1112261,223961,184560,222676,426156,390897,437797,246686,181101,10009
"2006:Q3","pct99",14700113,15448175,2749414,481891,5029442,1037628,3049500,3100300,748062,594410,28922,124730
"2006:Q3","pct80to99",27106962,32539928,10364979,1483779,4708712,7423884,3842696,4715878,5432966,4467710,752972,212284
"2006:Q3","pct60to80",10323724,13584608,4976667,976373,1095597,3694100,876134,1965737,3260883,2530116,684385,46382
"2006:Q3","pct40to60",5925873,7789967,3007200,683302,474537,1980355,454682,1189890,1864094,1373179,469642,21273
"2006:Q3","pct20to40",3543722,4413945,1814314,409238,216417,787438,223202,963337,870223,561057,299765,9402
"2006:Q3","pct00to20",2152356,2598192,1134473,223865,189254,232747,428328,389524,445836,261245,175754,8837
"2006:Q4","pct99",15276973,16045752,2704331,490185,5470333,1089082,3125003,3166818,768779,594297,30721,143761
"2006:Q4","pct80to99",27736546,33300217,10468571,1495563,5111373,7616825,3962795,4645091,5563671,4549861,764295,249515
"2006:Q4","pct60to80",10438751,13782721,4971309,986071,1172187,3750151,860683,2042318,3343969,2582777,712651,48542
"2006:Q4","pct40to60",5933441,7813504,2997087,683519,469307,2004464,444680,1214446,1880064,1386008,474157,19898
"2006:Q4","pct20to40",3592338,4470499,1822009,418231,235449,817626,206510,970674,878161,561066,304966,12130
"2006:Q4","pct00to20",2193792,2637264,1178799,224938,179058,245610,419451,389408,443473,267316,169927,6230
"2007:Q1","pct99",15553545,16310645,2607618,492648,5745276,1125263,3114260,3225580,757101,592432,24038,140631
"2007:Q1","pct80to99",28342055,34010558,10465444,1507823,5333659,7777224,4000156,4926252,5668503,4671967,766190,230346
"2007:Q1","pct60to80",10297057,13694295,4857444,993903,1223939,3724477,865620,2028912,3397237,2645013,703547,48677
"2007:Q1","pct40to60",5958225,7838263,2938164,691232,467570,2018474,451801,1271022,1880038,1395425,466370,18243
"2007:Q1","pct20to40",3637854,4504905,1804935,425867,250574,832907,197791,992831,867050,557986,297484,11580
"2007:Q1","pct00to20",2268924,2740543,1224168,233090,176098,254565,439954,412668,471620,280598,182542,8479
"2007:Q2","pct99",15866594,16644709,2558312,500829,6013471,1184837,3111925,3275335,778116,592923,24187,161005
"2007:Q2","pct80to99",28625840,34453166,10455491,1519622,5528772,7988335,4062644,4898302,5827326,4775119,775627,276579
"2007:Q2","pct60to80",10220596,13718263,4804594,1005058,1275381,3769283,833500,2030446,3497667,2719252,731744,46670
"2007:Q2","pct40to60",5917273,7809608,2890149,692888,465699,2038217,435902,1286754,1892335,1409594,468860,13881
"2007:Q2","pct20to40",3669558,4538992,1793923,436836,266163,866467,180894,994710,869434,556007,301032,12395
"2007:Q2","pct00to20",2300918,2765169,1240639,236082,173173,269429,429307,416538,464251,285446,175515,3291
"2007:Q3","pct99",16184384,16966896,2551032,503658,6046129,1234346,3091829,3539902,782512,593656,36194,152662
"2007:Q3","pct80to99",28842984,34750891,10382327,1531722,5482190,8157123,4087746,5109783,5907907,4861929,798950,247028
"2007:Q3","pct60to80",10192657,13799390,4778231,1013033,1293646,3760265,826617,2127599,3606733,2791554,762196,52983
"2007:Q3","pct40to60",5933340,7859356,2828159,698233,472072,2044386,436126,1380379,1926016,1428681,480422,16913
"2007:Q3","pct20to40",3686363,4565375,1777689,442393,277003,885446,168763,1014081,879012,555753,308428,14832
"2007:Q3","pct00to20",2310198,2776576,1215385,238319,181793,279104,437777,424199,466379,288773,169362,8244
"2007:Q4","pct99",15883509,16694674,2492585,488690,5602749,1189676,3032676,3888298,811165,599861,50171,161133
"2007:Q4","pct80to99",28543085,34556517,10259350,1549276,5277932,8262078,4001047,5206833,6013432,4922077,814790,276565
"2007:Q4","pct60to80",10040279,13664723,4642143,1017922,1210000,3762872,831309,2200477,3624444,2810355,763077,51012
"2007:Q4","pct40to60",5970158,7916615,2806822,715286,479855,2039692,439883,1435077,1946456,1434699,494901,16856
"2007:Q4","pct20to40",3642527,4536793,1765186,450939,263875,875279,179391,1002123,894266,562967,315517,15782
"2007:Q4","pct00to20",2353115,2826509,1235077,251828,203023,271946,445760,418876,473394,295921,171021,6452
"2008:Q1","pct99",14878819,15712942,2338100,461196,4930884,1119104,2799424,4064233,834123,603865,55905,174353
"2008:Q1","pct80to99",27933085,34018773,9933764,1574451,4913500,8267378,3737552,5592128,6085688,4948719,822251,314718
"2008:Q1","pct60to80",9671659,13241729,4436769,1022865,1097054,3711266,838878,2134897,3570070,2795701,726101,48268
"2008:Q1","pct40to60",5977642,7947768,2760739,743238,495305,2002956,451976,1493555,1970126,1457568,496716,15843
"2008:Q1","pct20to40",3596671,4501129,1754126,454634,249374,837544,197060,1008390,904458,578472,309012,16974
"2008:Q1","pct00to20",2432635,2945912,1285673,266100,229134,251707,472324,440974,513277,313277,192023,7977
"2008:Q2","pct99",14211979,15028356,2309695,446495,4668891,1090402,2619910,3892963,816377,599008,66642,150727
"2008:Q2","pct80to99",27739793,33735994,9587730,1590980,4827917,8395665,3575989,5757713,5996201,4927406,823328,245467
"2008:Q2","pct60to80",9548561,12997938,4324891,1025763,1042364,3707793,807309,2089818,3449377,2692715,706640,50022
"2008:Q2","pct40to60",5850228,7875026,2705874,756365,496259,2000440,440757,1475332,2024799,1498708,507972,18119
"2008:Q2","pct20to40",3550077,4488383,1738059,457724,241735,835256,205151,1010459,938307,605778,317606,14922
"2008:Q2","pct00to20",2376914,2947388,1246399,270481,240052,248856,475200,466399,570473,360268,198265,11940
"2008:Q3","pct99",13311975,14182771,2335730,427201,3947028,1049384,2492155,3931273,870796,606753,75701,188342
"2008:Q3","pct80to99",26807118,32913827,9296598,1606280,4178049,8325419,3450767,6056715,6106709,4913180,839116,354412
"2008:Q3","pct60to80",9263964,12710742,4202818,1025701,913211,3666254,819410,2083348,3446778,2708152,691595,47031
"2008:Q3","pct40to60",5852187,7862323,2629942,775695,501923,1976180,455587,1522996,2010137,1480293,513436,16408
"2008:Q3","pct20to40",3467941,4405568,1702103,459450,217069,785976,219140,1021831,937627,604484,313152,19991
"2008:Q3","pct00to20",2384366,2949153,1167083,282442,272068,226169,510811,490581,564787,341963,210814,12011
"2008:Q4","pct99",11876247,12688568,2242229,401964,2837390,968580,2189956,4048448,812321,611245,91542,109535
"2008:Q4","pct80to99",25564777,31446544,9082534,1612509,3231573,8185185,3117519,6217223,5881766,4887557,851457,142753
"2008:Q4","pct60to80",9020700,12414922,4021122,1011076,723823,3550591,854924,2253385,3394222,2699992,629439,64791
"2008:Q4","pct40to60",5848004,7853822,2579389,797780,502940,1900295,489866,1583552,2005818,1451377,522353,32088
"2008:Q4","pct20to40",3330890,4260113,1677327,446054,184695,691598,242981,1017459,929222,600505,309576,19141
"2008:Q4","pct00to20",2422443,3027208,1183919,295874,301520,182427,574451,489017,604764,327647,239422,37695
"2009:Q1","pct99",10980165,11771500,2063134,392206,2421396,941523,1971163,3982079,791335,619178,78892,93265
"2009:Q1","pct80to99",25385305,31226218,8884648,1613743,2840620,8212688,2936976,6737545,5840913,4885608,847872,107433
"2009:Q1","pct60to80",8666086,12046363,3826086,1000538,638767,3486004,834260,2260707,3380277,2719351,593413,67513
"2009:Q1","pct40to60",5839416,7818925,2554666,804670,490903,1889387,490091,1589207,1979509,1439454,506154,33900
"2009:Q1","pct20to40",3350883,4257151,1669289,439144,167293,660177,253385,1067863,906268,601134,288307,16827
"2009:Q1","pct00to20",2595771,3212566,1268315,300979,311221,169836,603157,559057,616795,313656,263504,39635
"2009:Q2","pct99",11422748,12205685,2089020,402117,3089470,966482,1820670,3837926,782936,617394,67194,98348
"2009:Q2","pct80to99",25961453,31779639,8642774,1612355,3634577,8504303,2847705,6537925,5818185,4862135,834809,121242
"2009:Q2","pct60to80",8745017,12063032,3749582,999619,740153,3548285,733109,2292284,3318014,2648546,601418,68051
"2009:Q2","pct40to60",5721528,7714783,2507627,793233,495784,1938224,437040,1542876,1993255,1460092,498967,34196
"2009:Q2","pct20to40",3389852,4312874,1651139,444670,190787,724762,243314,1058201,923022,618625,285510,18886
"2009:Q2","pct00to20",2459292,3103898,1206594,295980,302049,197223,556072,545980,644606,341524,260975,42108
"2009:Q3","pct99",11971894,12759377,2147174,415703,3750326,998900,1760774,3686500,787483,621514,59331,106638
"2009:Q3","pct80to99",27101617,32904980,8441220,1607139,4426647,8809894,2822690,6797390,5803363,4818769,835565,149029
"2009:Q3","pct60to80",8759110,12079161,3711245,996173,834677,3644668,651176,2241222,3320051,2616042,634984,69025
"2009:Q3","pct40to60",5656119,7648947,2475071,776911,490250,1981268,391305,1534141,1992827,1463920,494594,34314
"2009:Q3","pct20to40",3461804,4393608,1640942,447616,212808,785899,232248,1074095,931804,628626,282021,21157
"2009:Q3","pct00to20",2389035,3025964,1135278,287368,285213,221668,508315,588122,636930,342248,252216,42466
"2009:Q4","pct99",12434238,13228011,2145971,415949,3870913,1012553,1764818,4017806,793773,623084,55317,115372
"2009:Q4","pct80to99",26954151,32771557,8379952,1614184,4619868,8963722,2834084,6359747,5817406,4807230,833866,176310
"2009:Q4","pct60to80",8903800,12194310,3623091,999508,841318,3703571,619725,2407095,3290509,2582229,639387,68894
"2009:Q4","pct40to60",5697159,7673559,2454427,778805,485669,2000733,374203,1579723,1976400,1450604,492687,33109
"2009:Q4","pct20to40",3407324,4341449,1626425,457602,216180,804956,228647,1007639,934125,631851,279614,22660
"2009:Q4","pct00to20",2295261,2939290,1120425,293972,285539,227669,492094,519589,644028,347591,254146,42291
"2010:Q1","pct99",12474273,13256364,2194679,421222,4064090,1037297,1790390,3748685,782090,622129,39869,120093
"2010:Q1","pct80to99",27954051,33701463,8322894,1612605,4883848,9245444,2865564,6771108,5747412,4747244,818908,181260
"2010:Q1","pct60to80",8891513,12099810,3590272,994651,858981,3762794,596365,2296748,3208297,2508431,623095,76772
"2010:Q1","pct40to60",5685284,7642882,2446971,771707,480135,2022593,361626,1559850,1957598,1439320,478109,40170
"2010:Q1","pct20to40",3462922,4401980,1622747,458279,221753,830309,225868,1043024,939058,638890,267483,32685
"2010:Q1","pct00to20",2260387,2954144,1080833,292238,284003,237524,481276,578270,693757,356298,265579,71879
"2010:Q2","pct99",12123561,12918539,2228007,408914,3616812,1017926,1856470,3790409,794978,621200,45650,128128
"2010:Q2","pct80to99",27678414,33415486,8281039,1614993,4440803,9363278,2900057,6815316,5737072,4720614,819814,196643
"2010:Q2","pct60to80",8809102,11903121,3541543,982043,777588,3666566,659384,2275997,3094019,2441405,574679,77936
"2010:Q2","pct40to60",5730746,7690025,2439207,780254,482812,2015028,401323,1571401,1959280,1437999,482961,38320
"2010:Q2","pct20to40",3409177,4358235,1618701,447231,206583,797515,239567,1048639,949059,649034,266069,33956
"2010:Q2","pct00to20",2271501,3013627,1052674,297373,306887,225997,535507,595189,742126,374354,289231,78541
"2010:Q3","pct99",12757985,13553691,2139218,418896,4154175,1059791,1966745,3814867,795707,623033,43943,128731
"2010:Q3","pct80to99",28767292,34473424,8227188,1613181,5088927,9755307,3012300,6776521,5706132,4679724,823535,202872
"2010:Q3","pct60to80",8926523,11988107,3454077,978918,849269,3763032,636157,2306654,3061584,2384208,596563,80814
"2010:Q3","pct40to60",5763723,7721087,2450990,767779,474629,2055594,385686,1586409,1957365,1436334,485803,35227
"2010:Q3","pct20to40",3458034,4417639,1630463,449369,224048,848239,233664,1031856,959605,659394,268202,32009
"2010:Q3","pct00to20",2304090,3048755,1110146,292138,294623,246323,515403,590122,744665,383458,285741,75467
"2010:Q4","pct99",13644915,14479590,2116309,447992,4627159,1102538,2098083,4087509,834675,616026,64781,153868
"2010:Q4","pct80to99",29319418,35051482,8164994,1610205,5604638,9996294,3097421,6577930,5732064,4634267,850738,247059
"2010:Q4","pct60to80",9264432,12341392,3397755,982659,923161,3953550,624744,2459523,3076960,2355537,649731,71692
"2010:Q4","pct40to60",5718246,7647860,2385021,750589,476914,2087596,364373,1583367,1929614,1382016,515166,32432
"2010:Q4","pct20to40",3433342,4407060,1599556,455453,234915,889866,224671,1002599,973718,642649,298554,32515
"2010:Q4","pct00to20",2253237,2951178,1099850,288542,272386,263283,478260,548856,697941,362909,267842,67190
"2011:Q1","pct99",13976662,14810912,2173164,465868,4981179,1125052,2187399,3878251,834250,608386,52123,173741
"2011:Q1","pct80to99",29998527,35756205,8010350,1618621,5992121,10084753,3141229,6909133,5757678,4630836,847822,279021
"2011:Q1","pct60to80",9397074,12430060,3373287,990991,979166,4100540,622081,2363995,3032986,2320139,648367,64480
"2011:Q1","pct40to60",5652487,7555767,2299892,744168,480996,2114837,350530,1565344,1903279,1368816,505346,29117
"2011:Q1","pct20to40",3462102,4429690,1567141,461586,241946,911267,219096,1028655,967588,641239,295024,31325
"2011:Q1","pct00to20",2172266,2877635,1023308,287007,254417,271565,456132,585206,705369,368945,279734,56689
"2011:Q2","pct99",14261647,15096468,2248138,477180,4975108,1129794,2259215,4007033,834822,605054,52463,177305
"2011:Q2","pct80to99",30131841,35899178,8002923,1629312,5986081,10103072,3159067,7018723,5767337,4640316,855451,271570
"2011:Q2","pct60to80",9534040,12562039,3360448,997735,981925,4187676,645024,2389232,3027999,2323382,643588,61029
"2011:Q2","pct40to60",5671842,7536720,2230065,745385,494027,2133064,353529,1580649,1864877,1327318,509718,27842
"2011:Q2","pct20to40",3426332,4384998,1533935,466639,238115,910755,219476,1016079,958667,628175,301745,28746
"2011:Q2","pct00to20",2121648,2814835,956744,292798,253775,271754,458808,580956,693187,353079,290226,49883
"2011:Q3","pct99",13367142,14197935,2171486,466096,4052377,1087004,2245230,4175742,830793,600204,68665,161924
"2011:Q3","pct80to99",29106646,34814683,7947810,1650716,4968282,9876852,3080372,7290651,5708036,4616454,877995,213588
"2011:Q3","pct60to80",9528481,12482394,3362863,999379,846779,4133321,723816,2416236,2953913,2287067,602559,64287
"2011:Q3","pct40to60",5762712,7649432,2217647,762965,525170,2119828,395621,1628201,1886720,1329878,523885,32957
"2011:Q3","pct20to40",3356935,4329705,1544666,455964,206258,845516,234935,1042365,972770,634024,309527,29219
"2011:Q3","pct00to20",2247348,2985844,1006698,295509,294898,246706,521719,620314,738496,357319,319857,61321
"2011:Q4","pct99",14069683,14896817,2113691,493571,4396763,1121343,2401368,4370080,827133,598150,66365,162617
"2011:Q4","pct80to99",29473668,35187465,7939286,1650969,5349383,9950179,3186373,7111276,5713797,4624247,888561,200988
"2011:Q4","pct60to80",9862160,12854666,3311287,1003820,904594,4348564,714053,2572348,2992506,2289797,637188,65522
"2011:Q4","pct40to60",5753923,7615924,2175708,745254,533938,2154983,374192,1631847,1862001,1297380,529086,35535
"2011:Q4","pct20to40",3333775,4309287,1530021,460892,213579,871744,224826,1008225,975512,625242,319925,30345
"2011:Q4","pct00to20",2209233,2934017,1034491,290192,281297,254443,487144,586451,724784,342933,315436,66415
"2012:Q1","pct99",14744468,15563869,2134081,521381,5061794,1167868,2543364,4135380,819400,591312,49291,178798
"2012:Q1","pct80to99",30670433,36417870,7930897,1654382,6076312,10145411,3288599,7322270,5747437,4642214,883335,221887
"2012:Q1","pct60to80",10061236,13038332,3259998,1012521,1010739,4575089,689418,2490568,2977096,2263544,652034,61518
"2012:Q1","pct40to60",5684004,7497598,2105214,729456,534509,2201308,344252,1582858,1813594,1262141,519199,32254
"2012:Q1","pct20to40",3394091,4359163,1498095,471918,229868,916222,212139,1030921,965073,616666,319391,29015
"2012:Q1","pct00to20",2131152,2856679,1001012,289382,251575,270997,444184,599528,725527,342897,322237,60393
"2012:Q2","pct99",14631703,15451753,2210145,527531,4828479,1159569,2605858,4120171,820051,587576,55809,176665
"2012:Q2","pct80to99",30600063,36323230,8008244,1665231,5823726,10061951,3292793,7471286,5723167,4629115,898077,195975
"2012:Q2","pct60to80",10198311,13139657,3333927,1013690,983824,4640565,729150,2438502,2941347,2239321,639664,62361
"2012:Q2","pct40to60",5711445,7522077,2089605,729216,555859,2215501,357977,1573919,1810632,1248243,528830,33559
"2012:Q2","pct20to40",3369137,4343169,1501548,466431,219759,894931,215745,1044754,974031,616683,329176,28172
"2012:Q2","pct00to20",2116801,2859357,967756,286996,264848,262296,465277,612184,742556,339107,339363,64086
"2012:Q3","pct99",15359857,16192130,2218292,545873,5166360,1184489,2793459,4283659,832274,588035,55532,188707
"2012:Q3","pct80to99",31307859,37065640,8145730,1671220,6206775,10156808,3408025,7477084,5757781,4625947,914893,216941
"2012:Q3","pct60to80",10559356,13540944,3388865,1017944,1044265,4810634,744261,2534975,2981588,2250492,670154,60943
"2012:Q3","pct40to60",5762585,7550936,2096356,717240,564396,2250375,349312,1573257,1788351,1221915,534029,32408
"2012:Q3","pct20to40",3391387,4366280,1512547,467681,226824,915920,208157,1035150,974893,610850,336555,27488
"2012:Q3","pct00to20",2119158,2836704,990336,280776,249621,269809,444913,601248,717545,318709,339905,58932
"2012:Q4","pct99",15623880,16474742,2237580,551781,5203456,1187197,2888934,4405795,850863,578827,67465,204571
