"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1995:Q1","Black",1041144,1360081,422881,140512,45628,507889,68913,174258,318937,208174,104762,6001
"1995:Q1","Hispanic",471598,687642,259925,78513,12560,171214,60263,105167,216044,166527,46557,2960
"1995:Q1","Other",1129911,1342351,365303,110024,112751,341854,167234,245185,212439,161994,44622,5823
"1995:Q2","White",24600243,28385585,7317978,2162101,3859810,6092155,3171953,5781589,3785342,2729227,858858,197257
"1995:Q2","Black",1041480,1354407,414984,136878,46416,520477,61152,174500,312927,200842,105716,6368
"1995:Q2","Hispanic",482220,682356,247626,76689,15690,184070,49054,109227,200136,147300,49942,2894
"1995:Q2","Other",1150916,1365202,344594,108651,125259,359349,151474,275875,214286,160932,48610,4743
"1995:Q3","White",25160733,29065757,7415041,2184950,4143377,6229644,3264130,5828614,3905023,2793908,900678,210437
"1995:Q3","Black",1045864,1354694,417026,134101,47250,536231,52734,167352,308830,197889,103725,7216
"1995:Q3","Hispanic",486790,678527,239807,76672,19743,197857,38319,106128,191737,135918,53022,2796
"1995:Q3","Other",1173336,1391931,341262,109266,143555,375502,129323,293023,218595,162055,52174,4365
"1995:Q4","White",25890911,29874712,7468877,2210394,4478494,6423312,3298919,5994715,3983802,2810806,960529,212467
"1995:Q4","Black",1048012,1359388,421240,135011,51903,529255,57559,164419,311376,202637,101681,7058
"1995:Q4","Hispanic",505215,702947,255483,76326,23876,195965,43521,107778,197732,140643,53557,3532
"1995:Q4","Other",1097711,1321012,343854,107523,137885,348223,132742,250785,223301,165840,52392,5068
"1996:Q1","White",26478484,30489782,7525447,2240293,4671705,6590294,3330797,6131245,4011298,2835403,949686,226209
"1996:Q1","Black",1054438,1377172,432629,136541,55590,529159,60244,163010,322734,213314,103485,5935
"1996:Q1","Hispanic",514248,728810,274982,78140,25442,196457,46816,106972,214562,155102,55595,3864
"1996:Q1","Other",1060058,1293959,359435,107448,136355,329719,130092,230910,233901,174487,53441,5973
"1996:Q2","White",26906042,31022204,7641275,2260519,4850465,6724283,3330854,6214809,4116162,2897441,986553,232169
"1996:Q2","Black",1054770,1372531,427828,134444,58486,528523,61638,161610,317760,211967,99815,5979
"1996:Q2","Hispanic",528169,736365,275079,78473,28794,197837,50141,106042,208196,147030,56615,4551
"1996:Q2","Other",1018798,1254603,348396,105395,134166,317293,136628,212724,235804,175223,53596,6985
"1996:Q3","White",27177363,31388550,7737704,2286313,4871121,6874745,3335375,6283292,4211188,2952410,1024257,234522
"1996:Q3","Black",1058669,1372230,429064,132956,60250,526403,63267,160291,313562,213498,94391,5672
"1996:Q3","Hispanic",547727,755082,279101,81129,30208,198622,55134,110888,207355,144643,57599,5113
"1996:Q3","Other",1001446,1241155,348266,104822,131980,301438,145391,209258,239709,178287,53600,7821
"1996:Q4","White",27907483,32165775,7759605,2301782,5166826,7141424,3386247,6409890,4258292,2956168,1066350,235774
"1996:Q4","Black",1069027,1392093,448398,135433,63862,520399,61832,162169,323066,226488,91610,4968
"1996:Q4","Hispanic",558846,790434,296717,83719,36733,203568,56469,113228,231588,165561,60711,5316
"1996:Q4","Other",1004191,1257799,379158,107059,133750,272210,154464,211157,253608,189916,55207,8486
"1997:Q1","White",28067340,32339096,7802852,2325029,5158570,7241080,3497895,6313670,4271755,2977957,1045847,247952
"1997:Q1","Black",1087377,1415126,458967,135190,65694,519739,66374,169163,327749,232159,90415,5175
"1997:Q1","Hispanic",580881,822862,307039,88401,38691,206433,68231,114067,241981,173433,62440,6108
"1997:Q1","Other",1030632,1293022,397132,108482,133251,264832,167957,221368,262389,196924,55473,9992
"1997:Q2","White",29323192,33671805,7923020,2338615,6011820,7514333,3526347,6357670,4348613,3034901,1053462,260251
"1997:Q2","Black",1108912,1441686,458685,136112,73233,535397,56867,181393,332774,230437,97034,5304
"1997:Q2","Hispanic",611592,853786,308138,84796,56898,227884,57004,119066,242194,167109,68420,6665
"1997:Q2","Other",1050177,1320271,396571,107517,138886,282436,181445,213416,270095,199478,59122,11495
"1997:Q3","White",30305494,34762476,8029355,2361963,6560904,7768002,3594607,6447645,4456983,3117767,1075259,263957
"1997:Q3","Black",1127482,1461621,459273,135194,79740,545062,55371,186981,334139,232139,97507,4493
"1997:Q3","Hispanic",647609,890017,312713,85854,69185,239252,57603,125411,242408,164033,72037,6337
"1997:Q3","Other",1057055,1333904,400447,107049,144500,284631,188384,208893,276849,203069,61002,12779
"1997:Q4","White",30642029,35154344,8071173,2378299,6604672,7830670,3706925,6562605,4512315,3119717,1117596,275002
"1997:Q4","Black",1157502,1498085,482666,137511,83960,545534,59443,188970,340583,242970,92832,4781
"1997:Q4","Hispanic",685026,946627,335010,91735,72331,244479,66837,136235,261601,180906,73228,7467
"1997:Q4","Other",1109945,1396332,443422,110482,146779,285765,196954,212930,286387,210645,60509,15234
"1998:Q1","White",32135830,36682147,8224735,2399894,7450947,8121252,3834109,6651209,4546317,3182519,1079433,284365
"1998:Q1","Black",1197790,1549133,485130,140328,94108,567938,55297,206333,351343,242228,104250,4865
"1998:Q1","Hispanic",737481,997649,344978,89442,90829,268299,61308,142793,260168,174549,77556,8064
"1998:Q1","Other",1152094,1442934,456682,110472,153907,316672,204435,200766,290840,210194,62804,17842
"1998:Q2","White",32707725,37357552,8425635,2423251,7620055,8252040,3836425,6800145,4649828,3239262,1119787,290779
"1998:Q2","Black",1211632,1570296,484638,140622,101255,570374,56680,216726,358664,249930,104270,4464
"1998:Q2","Hispanic",770513,1042069,355901,92912,97005,275273,63587,157391,271556,183026,80010,8519
"1998:Q2","Other",1164472,1464400,474517,110969,155457,324689,211303,187465,299927,215920,63676,20331
"1998:Q3","White",32082415,36906682,8724915,2458575,6674139,8222293,3861743,6965017,4824267,3363986,1172103,288178
"1998:Q3","Black",1178125,1512368,443101,130505,102648,540781,73835,221498,334243,238307,91932,4004
"1998:Q3","Hispanic",821646,1062975,350604,101099,81192,255792,90286,184001,241330,154785,76998,9547
"1998:Q3","Other",1100155,1390844,450636,106590,150533,283860,218017,181207,290689,207763,59685,23241
"1998:Q4","White",33977331,38834912,8857694,2481995,7936988,8527003,3980965,7050267,4857581,3387920,1172070,297591
"1998:Q4","Black",1257093,1636375,503408,147517,103397,611410,53186,217459,379282,260462,113509,5311
"1998:Q4","Hispanic",800582,1085675,368311,94593,101286,303343,56497,161645,285093,189272,86961,8860
"1998:Q4","Other",1217246,1525337,485288,109694,169403,350981,200002,209968,308091,219788,68732,19571
"1999:Q1","White",34397766,39316179,9070084,2508212,7982666,8655210,3994310,7105698,4918413,3460700,1154352,303361
"1999:Q1","Black",1276458,1670808,518529,153256,96573,633898,46810,221742,394349,264366,124172,5812
"1999:Q1","Hispanic",776964,1067295,364552,92267,102630,321342,47383,139122,290332,191141,91041,8150
"1999:Q1","Other",1207908,1517780,472947,107572,169973,361591,208917,196779,309872,220469,72834,16569
"1999:Q2","White",35341350,40344126,9264410,2541577,8646913,8838412,4037751,7015063,5002777,3512953,1161570,328254
"1999:Q2","Black",1315407,1739476,545371,164017,95062,665500,40504,229023,424068,280519,136583,6966
"1999:Q2","Hispanic",769859,1086666,376663,91020,114808,344865,36688,122621,316807,213225,95940,7642
"1999:Q2","Other",1248031,1567171,490268,108256,175961,386201,213056,193430,319140,226502,77488,15150
"1999:Q3","White",35231169,40395516,9553436,2583417,8159683,8887019,4138745,7073217,5164348,3635210,1201107,328030
"1999:Q3","Black",1300067,1727536,549566,165201,87096,650108,48843,226723,427469,284039,136194,7235
"1999:Q3","Hispanic",778087,1090114,375398,96548,107214,335691,51347,123916,312026,208862,96338,6827
"1999:Q3","Other",1207827,1522091,476926,105567,169235,341511,234768,194083,314264,223113,78256,12895
"1999:Q4","White",37588447,42876536,9770298,2615608,9888492,9189065,4241262,7171810,5288090,3709402,1211452,367236
"1999:Q4","Black",1365692,1823706,568980,179841,93193,704346,38957,238390,458015,292677,156604,8734
"1999:Q4","Hispanic",848041,1170385,385534,89737,140407,377570,33648,143489,322344,213895,102291,6158
"1999:Q4","Other",1344042,1659810,492645,105935,180056,410773,242431,227970,315768,218502,83275,13991
"2000:Q1","White",38770204,44194074,10147565,2664651,10487255,9384693,4268412,7241498,5423871,3800886,1199941,423044
"2000:Q1","Black",1422879,1890614,586164,187764,92769,723547,37564,262806,467734,289917,167187,10630
"2000:Q1","Hispanic",883827,1191197,396891,90704,153683,391940,31113,126868,307371,199021,102864,5485
"2000:Q1","Other",1383271,1690543,500846,104809,179897,427325,259874,217794,307272,206908,83772,16592
"2000:Q2","White",38455766,43997381,10532025,2711069,9852268,9444506,4285916,7171598,5541615,3896147,1238951,406517
"2000:Q2","Black",1431630,1916466,605727,194101,85941,717909,40353,272436,484836,300427,173672,10737
"2000:Q2","Hispanic",884552,1200019,408602,95469,143605,392072,36244,124027,315468,206549,103992,4927
"2000:Q2","Other",1395430,1700703,514235,104074,171434,412733,283983,214244,305273,205982,85156,14136
"2000:Q3","White",39078166,44803269,10932962,2753055,9813001,9572047,4483068,7249136,5725104,4027007,1291754,406343
"2000:Q3","Black",1440602,1934192,606174,197976,83725,728794,46096,271426,493591,300260,182189,11142
"2000:Q3","Hispanic",916870,1221522,407769,96496,141773,398697,45187,131598,304652,194511,105897,4245
"2000:Q3","Other",1401046,1700947,502651,100657,173757,413382,295506,214995,299901,200034,87234,12634
"2000:Q4","White",38555397,44363189,11264561,2790589,8546850,9555533,4590875,7614780,5807791,4066084,1364193,377515
"2000:Q4","Black",1434543,1950271,633420,204235,74921,712890,55132,269673,515728,320613,184055,11061
"2000:Q4","Hispanic",903697,1236112,425110,105575,116407,387338,60405,141278,332415,222816,105370,4229
"2000:Q4","Other",1406369,1710590,536937,101357,168536,374585,305067,224108,304222,207272,87649,9301
"2001:Q1","White",38370741,44202602,11887042,2823307,7487839,9456407,4671025,7876982,5831861,4122559,1377442,331860
"2001:Q1","Black",1447168,1975388,669331,207308,68220,701088,64693,264748,528221,332818,185136,10266
"2001:Q1","Hispanic",904051,1245303,449857,115531,91972,370959,75028,141956,341252,236173,101619,3460
"2001:Q1","Other",1384636,1685298,576555,100587,171225,332179,285139,219614,300662,209809,85527,5326
"2001:Q2","White",39548171,45488049,12233067,2850892,8118374,9612538,4781237,7891939,5939878,4231295,1380112,328472
"2001:Q2","Black",1454723,2022117,668306,215923,71560,740480,56644,269205,567393,352284,204509,10601
"2001:Q2","Hispanic",882190,1251284,451356,113059,97595,395605,61068,132600,369095,258532,107626,2937
"2001:Q2","Other",1410653,1724838,588151,98904,190740,372402,255506,219134,314185,220089,92002,2093
"2001:Q3","White",38637752,44849832,12626583,2878643,6765742,9522895,4838712,8217257,6212080,4396262,1420343,395475
"2001:Q3","Black",1395728,1965316,646163,214924,61677,719593,63417,259541,569588,353964,203137,12487
"2001:Q3","Hispanic",877159,1226895,442946,122047,71368,376732,76431,137371,349735,244687,102201,2847
"2001:Q3","Other",1341679,1650249,587606,95699,183711,324937,240623,217674,308570,215588,88670,4313
"2001:Q4","White",40053054,46257702,12861234,2915107,7687947,9671850,4886496,8235067,6204648,4412644,1466466,325538
"2001:Q4","Black",1490047,2094049,690518,220516,77981,781693,68568,254772,604002,374759,219194,10048
"2001:Q4","Hispanic",899855,1305433,482769,126878,85100,397906,64071,148709,405578,291703,111207,2668
"2001:Q4","Other",1408920,1750366,619472,101758,201934,387142,208275,231784,341446,245829,94960,657
"2002:Q1","White",40507385,46793044,13114459,2932371,7701867,9839308,4918926,8286113,6285659,4515290,1450815,319554
"2002:Q1","Black",1573892,2194079,730083,222244,87237,805547,80244,268725,620187,383048,227757,9381
"2002:Q1","Hispanic",947744,1367249,525996,136024,87509,398690,68228,150802,419505,305316,111659,2529
"2002:Q1","Other",1467135,1819831,664064,107633,201703,397731,203415,245286,352696,258752,93285,659
"2002:Q2","White",39873117,46294617,13339550,2955979,6906828,9763921,4952336,8376002,6421500,4633809,1498805,288886
