"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1994:Q1","pct20to40",7.5,7.4,10,9.9,3.5,7.1,3.6,7.8,6.8,5.3,11.9,6.7
"1994:Q1","pct00to20",3.4,3.4,5.2,5.2,1.1,2.4,2.9,3.3,3.3,1.6,9.9,1.3
"1994:Q2","pct99",18.3,16.5,9.3,10.9,31.7,6.6,31.1,22.6,5.7,6,0.5,25.3
"1994:Q2","pct80to99",42.2,42.6,41.8,36,47.3,48.3,40.1,38.8,45.5,49.2,33,46.1
"1994:Q2","pct60to80",17,18.2,20.4,22.6,10.1,22.8,12.7,16.1,25.7,26.9,24.2,12.8
"1994:Q2","pct40to60",11.4,11.6,13.5,15.3,6.1,12.7,8.4,11.3,12.8,10.8,20.5,6.9
"1994:Q2","pct20to40",7.6,7.5,10,9.9,3.5,7.1,3.8,8,6.9,5.4,12,7.2
"1994:Q2","pct00to20",3.6,3.6,5.1,5.3,1.4,2.5,4,3.3,3.4,1.7,9.7,1.7
"1994:Q3","pct99",18.5,16.7,9.3,10.7,32.5,6.7,30.7,23,5.7,5.9,0.9,25
"1994:Q3","pct80to99",41.8,42.2,41.1,36,46.2,48,40.5,38.3,44.9,48.5,33,44.8
"1994:Q3","pct60to80",17.1,18.3,20.8,22.7,10.3,22.7,12.4,16,25.5,26.6,24.4,13.2
"1994:Q3","pct40to60",11.3,11.6,13.6,15.4,6,12.9,8.1,11.2,13.2,11.3,20.5,7
"1994:Q3","pct20to40",7.6,7.6,10.1,9.9,3.5,7.2,3.9,8.1,7.3,5.7,12.1,7.9
"1994:Q3","pct00to20",3.7,3.7,5.1,5.2,1.5,2.5,4.4,3.4,3.5,1.9,9.1,2
"1994:Q4","pct99",18.9,17,9.6,10.6,33.6,6.9,29.7,24,5.9,5.9,1.9,25.3
"1994:Q4","pct80to99",41.1,41.6,40.6,36,44.4,47.6,40.7,37.4,44.5,48.1,32.8,45.8
"1994:Q4","pct60to80",17.2,18.4,21.1,22.8,10.7,22.8,12.3,15.8,25.2,26.5,23.9,12.6
"1994:Q4","pct40to60",11.3,11.6,13.6,15.4,6.1,13.1,7.9,11.2,13.4,11.4,20.7,6.6
"1994:Q4","pct20to40",7.6,7.6,10.2,9.9,3.5,7.1,4,8.2,7.5,5.9,12.5,8
"1994:Q4","pct00to20",3.8,3.8,4.9,5.3,1.7,2.4,5.4,3.4,3.5,2.1,8.1,1.7
"1995:Q1","pct99",19.3,17.4,9.6,10.7,35,7.1,29.8,24.2,5.7,5.9,1.1,24.9
"1995:Q1","pct80to99",40.9,41.4,40.4,35.9,43.3,47,41.5,37.3,44.3,47.9,33.3,43.9
"1995:Q1","pct60to80",17,18.2,21.2,22.9,10.8,22.6,11.7,15.7,25.6,26.8,24.6,13.3
"1995:Q1","pct40to60",11.3,11.5,13.5,15.3,5.8,13.4,7.4,11.1,13.2,11.3,20.5,7
"1995:Q1","pct20to40",7.7,7.7,10.3,10,3.5,7.3,4,8.3,7.6,6,12.3,8.8
"1995:Q1","pct00to20",3.8,3.8,4.9,5.3,1.6,2.6,5.6,3.4,3.5,2.1,8.3,2.2
"1995:Q2","pct99",19.4,17.5,9,10.7,35.3,7.2,30.6,24.3,5.7,5.9,1.1,24.6
"1995:Q2","pct80to99",40.7,41.1,39.6,36,43.2,46.5,41.9,37.3,43.5,46.9,33.3,43.1
"1995:Q2","pct60to80",17,18.3,21.5,23.1,10.8,22.7,11.3,15.6,25.7,26.5,25.5,13.6
"1995:Q2","pct40to60",11.1,11.5,13.8,15.2,5.6,13.5,6.9,11,13.7,12,20.3,7.3
"1995:Q2","pct20to40",7.8,7.8,10.6,9.9,3.5,7.5,4,8.4,7.9,6.4,12.3,9.3
"1995:Q2","pct00to20",3.9,3.9,5.5,5.1,1.5,2.6,5.5,3.4,3.5,2.3,7.5,2.2
"1995:Q3","pct99",19.7,17.7,8.6,10.9,35.5,7.2,31.7,24.5,5.8,5.9,1.4,24.9
"1995:Q3","pct80to99",40.7,41,39,36,43.6,46.2,41.9,37.6,43,46.2,33.2,44.2
"1995:Q3","pct60to80",16.9,18.2,21.7,23.3,10.8,22.8,11,15.2,25.6,26.3,26.2,13
"1995:Q3","pct40to60",10.9,11.4,14,15,5.4,13.4,6.3,10.9,14,12.4,20.2,6.9
"1995:Q3","pct20to40",7.8,7.8,10.7,9.9,3.5,7.7,3.9,8.4,8.2,6.6,12.5,9.3
"1995:Q3","pct00to20",4,3.9,5.9,4.9,1.3,2.7,5.2,3.4,3.5,2.5,6.6,1.7
"1995:Q4","pct99",19.7,17.7,8.6,10.9,35.5,6.9,31.6,24.4,5.9,6,2.1,24.6
"1995:Q4","pct80to99",41.1,41.3,39.3,36.1,44.4,46.3,42.2,37.6,42.8,46.4,32.5,42.8
"1995:Q4","pct60to80",16.8,18.1,21.6,23.1,10.6,22.9,10.9,15.4,26,26.6,26.6,13.7
"1995:Q4","pct40to60",10.8,11.3,13.9,15.1,5.1,13.6,6.5,10.8,14.1,12.3,20.4,7.6
"1995:Q4","pct20to40",7.7,7.7,10.7,9.9,3.4,7.6,4,8.4,8.1,6.5,12.6,8.8
"1995:Q4","pct00to20",3.9,3.8,5.9,4.9,1.1,2.7,4.8,3.4,3.2,2.3,5.8,2.6
"1996:Q1","pct99",19.5,17.6,8.6,10.8,35,6.7,31.6,24.1,5.9,6,1.5,25.8
"1996:Q1","pct80to99",41.4,41.7,39.8,36.1,45.1,46.3,42.4,38.1,43.3,46.7,32.6,47.2
"1996:Q1","pct60to80",16.8,18.1,21.3,23,10.4,23.3,11,15.5,26.3,27.1,26.8,12.2
"1996:Q1","pct40to60",10.8,11.2,13.9,15.2,5.1,13.6,6.6,10.6,13.7,12,20.3,6
"1996:Q1","pct20to40",7.6,7.7,10.6,10,3.3,7.5,4.1,8.3,7.8,6.3,12.2,7.6
"1996:Q1","pct00to20",3.8,3.7,5.9,5,1.1,2.6,4.3,3.4,3,1.9,6.6,1.3
"1996:Q2","pct99",19.4,17.5,8.8,10.7,34.9,6.5,31,23.9,6,6,1.8,25.8
"1996:Q2","pct80to99",41.5,41.7,39.5,36.3,45.3,46.2,42.9,38.3,43,46.5,32.2,46.6
"1996:Q2","pct60to80",16.9,18.2,21.6,22.8,10.4,23.7,10.9,15.6,26.1,26.8,26.9,12.4
"1996:Q2","pct40to60",10.8,11.2,13.9,15.3,5,13.7,6.8,10.5,14,12.3,20.5,6.2
"1996:Q2","pct20to40",7.6,7.6,10.6,9.9,3.3,7.4,4.2,8.3,7.8,6.4,12.2,7
"1996:Q2","pct00to20",3.7,3.6,5.7,4.9,1.1,2.5,4.2,3.5,3.1,2,6.4,1.9
"1996:Q3","pct99",19.2,17.3,8.9,10.6,34.7,6.4,30.2,23.8,6,6,2,26
"1996:Q3","pct80to99",41.5,41.7,39.4,36.4,45.2,46.2,43.1,38.1,42.8,46.5,31.9,46.2
"1996:Q3","pct60to80",17.1,18.3,21.7,22.7,10.5,23.8,11,15.8,25.9,26.6,26.7,12.7
