"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2005:Q1","HS",8577449,10673631,3719853,909487,690214,2672262,922669,1759146,2096182,1519060,552423,24700
"2005:Q1","NoHS",2393582,2828120,1331511,248945,145896,374448,235043,492276,434538,310450,118545,5542
"2005:Q2","College",37132438,42963497,12380267,1963286,7755463,8015459,5355731,7493290,5831059,4566248,964207,300604
"2005:Q2","SomeCollege",9736557,12250706,4306893,875008,1100109,2865864,1260728,1842104,2514149,1868052,585834,60262
"2005:Q2","HS",8756102,10971716,3863770,927854,722507,2698562,980421,1778601,2215614,1627402,562391,25822
"2005:Q2","NoHS",2363962,2811098,1325523,252144,141920,368601,248737,474173,447135,319024,119957,8154
"2005:Q3","College",38299013,44275110,12779368,1971019,8196662,8226603,5601586,7499871,5976097,4695551,980749,299797
"2005:Q3","SomeCollege",9946684,12538609,4476999,887242,1156725,2932938,1274847,1809858,2591925,1941423,597637,52865
"2005:Q3","HS",9004019,11311949,4035572,942046,780575,2734657,1032234,1786864,2307930,1705222,576548,26160
"2005:Q3","NoHS",2362507,2832381,1360612,257602,143270,349554,258901,462442,469874,336730,123451,9693
"2005:Q4","College",39428479,45525956,13153141,1982294,8313767,8443036,5831360,7802357,6097477,4811349,995595,290533
"2005:Q4","SomeCollege",10072683,12727944,4614218,901694,1164880,2976979,1281992,1788180,2655261,2008623,607607,39030
"2005:Q4","HS",9252587,11637758,4190105,959821,807481,2763511,1082288,1834551,2385170,1766409,591176,27585
"2005:Q4","NoHS",2371202,2863650,1399582,262417,136121,337240,269386,458904,492448,355110,126176,11162
"2006:Q1","College",40617078,46879852,13157321,1993247,9338518,8599639,5941211,7849917,6262775,4952621,999893,310260
"2006:Q1","SomeCollege",10499738,13211164,4665130,923892,1319200,3049723,1270380,1982840,2711426,2052550,614781,44094
"2006:Q1","HS",9443302,11935858,4276095,975379,935355,2800816,1105546,1842667,2492557,1867784,594287,30486
"2006:Q1","NoHS",2297350,2806636,1354838,268339,154665,324714,267581,436499,509286,367646,128623,13017
"2006:Q2","College",40563500,46966838,13307149,2004051,9032504,8711084,6026960,7885090,6403338,5080663,1006135,316539
"2006:Q2","SomeCollege",10473781,13255696,4723944,939211,1279287,3022640,1251675,2038939,2781914,2127943,614850,39121
"2006:Q2","HS",9505769,12092844,4389504,996237,928246,2803364,1142000,1833493,2587075,1953105,600967,33003
"2006:Q2","NoHS",2286315,2815181,1374296,269844,141549,339358,273835,416300,528867,385978,127659,15230
"2006:Q3","College",41159840,47699836,13385030,2016490,9264733,8865284,6167696,8000602,6539996,5174145,1036381,329470
"2006:Q3","SomeCollege",10565673,13431965,4768706,951785,1326261,3127298,1257876,2000039,2866292,2193530,631651,41111
"2006:Q3","HS",9752205,12416384,4502614,1011631,980275,2849232,1175364,1897268,2664178,2017329,611492,35358
"2006:Q3","NoHS",2275032,2826631,1390698,278542,142690,314339,273606,426757,551599,402713,131918,16968
"2006:Q4","College",42049996,48698116,13368682,2023481,9936007,9046262,6274597,8049087,6648120,5230319,1055280,362521
"2006:Q4","SomeCollege",10794172,13719580,4799403,965976,1455506,3270736,1267222,1960737,2925407,2222278,646788,56341
"2006:Q4","HS",10065629,12803012,4603470,1022072,1087959,2910913,1207006,1971593,2737384,2077317,618159,41908
"2006:Q4","NoHS",2262045,2829250,1370553,286979,158235,295847,270298,447338,567206,411411,136489,19306
"2007:Q1","College",42448571,49180788,13163165,2031291,10309047,9189632,6309024,8178629,6732217,5325821,1055561,350835
"2007:Q1","SomeCollege",11150244,14085471,4764255,987671,1552567,3306825,1250510,2223643,2935227,2245144,643456,46627
"2007:Q1","HS",10251776,13051226,4660849,1037057,1167457,2932901,1239075,2013888,2799451,2151965,607047,40439
"2007:Q1","NoHS",2207069,2781724,1309504,288544,168045,303551,270974,441106,574655,420491,134108,20056
"2007:Q2","College",42650170,49509632,13011501,2042462,10643892,9390987,6328114,8092677,6859462,5405349,1069737,384376
"2007:Q2","SomeCollege",11385372,14385222,4718997,1005063,1657940,3458457,1225502,2319264,2999850,2277794,656370,65686
"2007:Q2","HS",10417635,13297721,4737407,1047074,1243830,2981429,1242990,2044992,2880086,2225796,612724,41567
"2007:Q2","NoHS",2147603,2737332,1275204,296716,176997,285696,257567,445153,589729,429402,138135,22192
"2007:Q3","College",42843235,49799065,12837889,2050432,10567608,9545424,6333697,8464015,6955830,5475188,1110272,370370
"2007:Q3","SomeCollege",11527796,14565492,4623182,1019577,1727666,3533656,1198342,2463069,3037696,2316142,672739,48814
"2007:Q3","HS",10637382,13606130,4815664,1057841,1278809,3000564,1264813,2188439,2968748,2290021,631587,47139
"2007:Q3","NoHS",2141514,2747798,1256087,299506,178751,281027,252006,480421,606284,438993,140953,26339
"2007:Q4","College",42429586,49508683,12744645,2073327,10045495,9540605,6170307,8934304,7079097,5550343,1136843,391911
"2007:Q4","SomeCollege",11278760,14352095,4579706,1033911,1608478,3474520,1218052,2437428,3073335,2328682,680896,63757
"2007:Q4","HS",10574567,13587402,4667610,1071133,1216330,3063390,1287338,2281601,3012835,2313496,650854,48485
"2007:Q4","NoHS",2149761,2747651,1209202,295571,167131,323028,254368,498350,597889,433361,140883,23645
"2008:Q1","College",40695819,47876422,12359994,2099755,9135536,9378698,5738953,9163488,7180604,5611870,1147081,421653
"2008:Q1","SomeCollege",11194076,14301531,4487909,1046974,1486300,3308356,1202012,2769980,3107455,2353597,669916,83941
"2008:Q1","HS",10444899,13447162,4514213,1090697,1133224,3105895,1302866,2300267,3002263,2299879,651759,50625
"2008:Q1","NoHS",2155716,2743136,1147055,285059,160192,397006,253382,500442,587420,432255,133252,21913
"2008:Q2","College",39875538,47061735,12089546,2119153,8846425,9426263,5461738,9118611,7186197,5655121,1158577,372500
"2008:Q2","SomeCollege",10998586,14105874,4333911,1049210,1428201,3273137,1158382,2863034,3107288,2379201,672512,55576
"2008:Q2","HS",10288727,13202473,4362451,1097871,1090583,3147068,1267188,2237313,2913746,2211269,657779,44698
"2008:Q2","NoHS",2114701,2703004,1126741,281574,152009,431945,237009,473726,588302,438294,131585,18423
"2008:Q3","College",38667403,45954751,11896522,2137860,7749740,9385210,5332788,9452631,7287348,5648914,1183619,454815
"2008:Q3","SomeCollege",10502166,13646102,4146659,1059649,1225003,3121673,1118549,2974569,3143936,2367501,668858,107578
"2008:Q3","HS",9932131,12869731,4195939,1108261,937912,3140923,1259089,2227608,2937599,2215397,665428,56774
"2008:Q3","NoHS",1985852,2553802,1095152,271000,116694,381575,237444,451937,567949,423013,125908,19028
"2008:Q4","College",36608406,43753832,11639514,2136383,5983444,9163753,4890749,9939989,7145425,5630982,1197669,316774
"2008:Q4","SomeCollege",9691318,12693577,4045512,1066315,970525,2813171,1060225,2737830,3002260,2338042,648115,16103
"2008:Q4","HS",9805866,12748999,4072103,1117631,741023,3130620,1273902,2413720,2943133,2203647,684786,54701
"2008:Q4","NoHS",1957471,2494768,1029391,244928,86949,371132,244821,517546,537297,405652,113219,18425
"2009:Q1","College",35907278,43020976,11313540,2136561,5327509,9226468,4677988,10338909,7113697,5645717,1184744,283237
"2009:Q1","SomeCollege",9660781,12636592,4007663,1066776,839383,2681517,968958,3072296,2975811,2333367,629349,13095
"2009:Q1","HS",9479372,12391478,3988595,1116050,638985,3107187,1211913,2328748,2912106,2206963,659731,45412
"2009:Q1","NoHS",1770195,2283677,956339,231893,64322,344444,230173,456505,513482,392335,104318,16829
"2009:Q2","College",36845475,43997093,11179274,2145118,6596407,9494326,4462675,10119293,7151618,5676264,1172504,302850
"2009:Q2","SomeCollege",9606328,12599620,3858214,1061240,1013877,2847333,886609,2932347,2993292,2342985,635899,14408
"2009:Q2","HS",9459510,12281139,3869442,1102236,762011,3140140,1100105,2307205,2821628,2138064,633417,50147
"2009:Q2","NoHS",1788577,2302058,939806,239380,80525,397480,188521,456347,513480,391003,107053,15425
"2009:Q3","College",38166103,45355876,11128283,2147620,7844843,9780689,4343927,10110514,7189773,5669566,1184405,335801
"2009:Q3","SomeCollege",9977963,12990329,3720445,1051143,1179077,3047047,839158,3153460,3012366,2345973,650274,16119
"2009:Q3","HS",9422763,12184268,3765415,1084450,878618,3190868,1025242,2239675,2761506,2093086,612703,55717
"2009:Q3","NoHS",1772749,2281563,936788,247697,97383,423693,158181,417822,508814,382494,111329,14991
"2009:Q4","College",38954554,46185408,11113689,2167193,8151960,9963162,4341392,10448012,7230854,5685552,1190488,354815
"2009:Q4","SomeCollege",9390562,12404809,3652089,1060649,1187241,3133666,819843,2551321,3014247,2326210,655587,32450
"2009:Q4","HS",9570490,12286065,3684981,1081072,886906,3212969,1003430,2416707,2715575,2060023,597172,58380
"2009:Q4","NoHS",1776328,2271893,899532,251107,93381,403407,148906,475560,495565,370804,111771,12990
"2010:Q1","College",39720066,46930737,11178518,2169610,8592035,10257756,4376816,10356002,7210671,5659314,1171999,379358
"2010:Q1","SomeCollege",9859797,12852558,3579082,1057824,1201080,3242172,806896,2965505,2992761,2302607,649012,41143
"2010:Q1","HS",9461216,12105042,3613392,1070145,908658,3251168,992912,2268766,2643825,1990770,562573,90483
"2010:Q1","NoHS",1687351,2168307,887405,253124,91037,384864,144465,407412,480955,359621,109459,11875
"2010:Q2","College",39650814,46895085,11235558,2164004,7915290,10412856,4537541,10629836,7244271,5672516,1176122,395633
"2010:Q2","SomeCollege",9427048,12408942,3515496,1058114,1035833,3083230,821228,2895041,2981894,2289726,638183,53985
"2010:Q2","HS",9314655,11901613,3542066,1069498,813408,3213878,1060190,2202572,2586958,1930360,561953,94645
"2010:Q2","NoHS",1629983,2093393,868050,239192,66954,376346,173349,369502,463410,352003,102146,9261
"2010:Q3","College",41240595,48504114,11149929,2163631,9006722,10794559,4664801,10724472,7263518,5667927,1194869,400722
"2010:Q3","SomeCollege",9589081,12584898,3521906,1052482,1094199,3273868,835912,2806531,2995818,2281209,653044,61565
"2010:Q3","HS",9513534,12024526,3505361,1055951,907824,3273491,1073911,2207988,2510993,1873916,549943,87133
"2010:Q3","NoHS",1634437,2089166,834886,248218,76926,386368,175332,367436,454729,343099,105930,5699
"2010:Q4","College",42589340,49863095,11009350,2181944,9814025,11033070,4804110,11020597,7273755,5591281,1256322,426152
"2010:Q4","SomeCollege",9676391,12664328,3473942,1053622,1277467,3497762,878497,2483038,2987938,2211761,693628,82549
"2010:Q4","HS",9757868,12290834,3481149,1049832,961677,3404356,1047758,2346062,2532966,1860262,584050,88653
"2010:Q4","NoHS",1609992,2060305,799044,250043,86004,357939,157188,410086,450313,330101,112811,7401
"2011:Q1","College",43103104,50387869,10889623,2207650,10430698,11142674,4901125,10816099,7284766,5585742,1256131,442892
"2011:Q1","SomeCollege",10232002,13213628,3350802,1056899,1409583,3627827,908852,2859664,2981626,2184532,698398,98696
"2011:Q1","HS",9774710,12261312,3420022,1052585,997588,3497043,1022835,2271240,2486602,1838378,563536,84688
"2011:Q1","NoHS",1549304,1997460,786694,251106,91957,340469,143655,383579,448156,329709,110351,8095
"2011:Q2","College",43530852,50801848,10909859,2233388,10434691,11191195,5001252,11031463,7270996,5567964,1268123,434909
"2011:Q2","SomeCollege",10307512,13245956,3275837,1068075,1435150,3651788,937466,2877640,2938445,2135664,706860,95921
"2011:Q2","HS",9788232,12288932,3379020,1060949,973201,3558662,1015828,2301271,2500700,1853467,570351,76882
"2011:Q2","NoHS",1520755,1957503,767538,246637,85988,334469,140574,382298,436748,320229,107858,8661
"2011:Q3","College",42253801,49511669,10766051,2252332,8836508,11043313,5063754,11549711,7257868,5550859,1305987,401023
"2011:Q3","SomeCollege",9996874,12905193,3311451,1069474,1212348,3404702,946051,2961167,2908319,2129664,706153,72502
"2011:Q3","HS",9663965,12159122,3409465,1080031,793673,3539112,1035195,2301646,2495157,1821482,593086,80589
"2011:Q3","NoHS",1454624,1884008,764204,228792,51235,322100,156691,360985,429384,322941,97262,9181
"2011:Q4","College",43300433,50562015,10647538,2265624,9474263,11153652,5225654,11795285,7261582,5537038,1328165,396378
"2011:Q4","SomeCollege",10065030,12957921,3318242,1069287,1313195,3605828,995929,2655440,2892891,2092768,730632,69491
"2011:Q4","HS",9904464,12418703,3404278,1074657,834898,3653095,1020281,2431493,2514239,1832323,596247,85669
"2011:Q4","NoHS",1432515,1859536,734426,235130,57198,288682,146091,398009,427022,315621,101517,9884
"2012:Q1","College",44480132,51752497,10600454,2286720,10669884,11360959,5363800,11470680,7272366,5537655,1325394,409317
"2012:Q1","SomeCollege",10809228,13680662,3264792,1076792,1494163,3855406,1037287,2952222,2871434,2044242,744413,82779
"2012:Q1","HS",10006702,12488043,3359197,1071351,927520,3782176,990283,2357516,2481341,1827445,571836,82060
"2012:Q1","NoHS",1389322,1812308,704853,244177,73229,278354,130587,381108,422986,309433,103844,9709
"2012:Q2","College",44418715,51684436,10744488,2298597,10299484,11333020,5472857,11535990,7265721,5519897,1350200,395624
"2012:Q2","SomeCollege",10870161,13723459,3272868,1075942,1444131,3806780,1064010,3059728,2853299,2024207,754977,74114
"2012:Q2","HS",9955784,12430741,3369748,1077094,870987,3815468,993686,2303759,2474957,1808499,585690,80768
"2012:Q2","NoHS",1382800,1800607,724121,237461,61894,279543,136248,361339,417806,307442,100052,10313
"2012:Q3","College",45771158,53058197,10868928,2311635,10930208,11445472,5684110,11817844,7287039,5498598,1378316,410126
"2012:Q3","SomeCollege",11139458,14001663,3344483,1074047,1548636,3946494,1129258,2958746,2862205,2000359,776943,84903
"2012:Q3","HS",10164454,12652811,3405241,1074462,909416,3907832,999370,2356490,2488357,1816287,593032,79038
"2012:Q3","NoHS",1425132,1839963,733473,240590,69982,288235,135389,372293,414831,300703,102777,11351
"2012:Q4","College",46470832,53814865,10989417,2331526,11037217,11503259,5818740,12134706,7344033,5508504,1409745,425784
"2012:Q4","SomeCollege",11248551,14124726,3395750,1079399,1578731,3953673,1166953,2950219,2876175,1978360,795137,102678
"2012:Q4","HS",10281055,12742778,3419967,1080289,897309,3954581,1000452,2390180,2461723,1774653,608341,78729
"2012:Q4","NoHS",1471811,1885501,740532,236272,68876,327371,138941,373509,413690,302405,100350,10936
"2013:Q1","College",48339145,55638275,11332882,2350425,12253056,11796221,5975857,11929833,7299130,5460626,1406891,431613
"2013:Q1","SomeCollege",11929064,14769842,3449491,1084119,1788629,4229735,1221529,2996338,2840778,1930330,807452,102996
"2013:Q1","HS",10418738,12939027,3428681,1073687,986971,4110215,972341,2367133,2520290,1850224,594697,75368
"2013:Q1","NoHS",1508442,1907438,759053,242723,90554,316440,124157,374511,398996,279926,105457,13612
"2013:Q2","College",48818388,56135823,11645244,2363538,12348799,11968654,6200483,11609105,7317435,5461214,1424380,431841
"2013:Q2","SomeCollege",12440086,15283541,3556045,1083396,1842251,4345832,1295455,3160562,2843454,1912838,825401,105216
"2013:Q2","HS",10452107,12968520,3462871,1070059,972246,4210569,981902,2270873,2516412,1837223,604947,74243
"2013:Q2","NoHS",1533514,1931291,790465,238652,92306,327278,126024,356566,397777,276117,106210,15450
"2013:Q3","College",50476742,57855966,11961843,2384530,13005688,12275891,6461154,11766861,7379225,5486324,1457990,434911
"2013:Q3","SomeCollege",12832102,15711760,3673858,1081894,2002188,4535590,1382527,3035703,2879658,1919110,850282,110266
"2013:Q3","HS",10718668,13213570,3495454,1066436,1006845,4332202,985552,2327080,2494902,1814361,613792,66749
"2013:Q3","NoHS",1640214,2043573,837412,236078,106686,379377,123014,361006,403359,277737,109108,16515
"2013:Q4","College",52377199,59819701,12211126,2386706,13962222,12718516,6694521,11846612,7442502,5492282,1489832,460388
"2013:Q4","SomeCollege",12963036,15863497,3711190,1082131,2045180,4818563,1404549,2801884,2900461,1910652,869654,120155
"2013:Q4","HS",10894019,13370176,3544048,1049012,1071182,4371927,987531,2346476,2476157,1791759,610592,73806
"2013:Q4","NoHS",1723914,2148235,855999,261725,129689,375822,127420,397581,424321,286487,121335,16498
"2014:Q1","College",53553717,61020434,12454056,2387449,14556031,12910437,6757213,11955248,7466717,5501285,1510620,454812
"2014:Q1","SomeCollege",13216029,16079196,3741692,1088324,2051358,4849252,1371726,2976844,2863166,1887248,867374,108544
"2014:Q1","HS",10869842,13304378,3566921,1037363,1102207,4304820,976050,2317017,2434536,1764007,595836,74693
"2014:Q1","NoHS",1818096,2250225,861427,271874,146458,429860,134461,406145,432129,292702,124049,15378
"2014:Q2","College",54949712,62518320,12698342,2400468,15393132,13126584,6895788,12004006,7568608,5524556,1548230,495822
"2014:Q2","SomeCollege",13386784,16283136,3831103,1095322,2105506,4969168,1365885,2916153,2896353,1883444,883769,129139
"2014:Q2","HS",10931140,13332159,3619409,1026524,1153292,4262982,965829,2304122,2401019,1723234,600426,77359
"2014:Q2","NoHS",1908878,2360220,878395,287048,169374,463071,137390,424941,451342,303636,132669,15037
"2014:Q3","College",55244441,62915242,12980660,2416814,15135756,13219826,7117348,12044838,7670801,5560358,1601360,509083
"2014:Q3","SomeCollege",13530383,16432729,3898475,1107959,2008076,4966044,1384807,3067368,2902346,1875218,896262,130865
"2014:Q3","HS",10813554,13195626,3644318,1019906,1106025,4177313,991093,2256971,2382072,1697287,608690,76095
"2014:Q3","NoHS",1977877,2442280,892792,295166,168799,501937,154962,428624,464403,312294,137845,14264
"2014:Q4","College",56840697,64579639,13216889,2428996,15698061,13388940,7375469,12471285,7738942,5595361,1638691,504890
"2014:Q4","SomeCollege",13544527,16439384,3931865,1117661,2035462,5077282,1416857,2860257,2894857,1862148,912409,120300
"2014:Q4","HS",10849284,13220477,3636196,1005133,1129212,4127074,1005288,2317574,2371193,1679384,614690,77119
"2014:Q4","NoHS",2073925,2553336,900796,307537,186687,524940,165080,468296,479411,318679,146715,14017
"2015:Q1","College",58192408,65960056,13497644,2445189,16206894,13587105,7602351,12620873,7767648,5605079,1656283,506286
"2015:Q1","SomeCollege",13866700,16731770,3976571,1129790,2058853,5090027,1439865,3036663,2865070,1844214,908829,112027
"2015:Q1","HS",10805986,13142852,3629005,995807,1146288,4042127,1028176,2301449,2336866,1654850,603632,78384
"2015:Q1","NoHS",2226091,2712192,918473,314335,204455,618075,182047,474807,486101,322958,148809,14334
"2015:Q2","College",58574049,66456281,13793546,2475735,16206981,13715626,7766455,12497938,7882232,5658537,1699967,523728
"2015:Q2","SomeCollege",13959002,16836176,4071738,1149355,2009948,5070478,1444261,3090396,2877174,1842649,919957,114567
"2015:Q2","HS",10631124,12963335,3646266,992946,1117414,3942608,1036535,2227566,2332211,1633978,618119,80115
"2015:Q2","NoHS",2331858,2833437,935113,322041,210278,695452,195344,475208,501579,332485,154345,14749
"2015:Q3","College",57956696,65918105,14060186,2498223,14913454,13701185,7906836,12838222,7961408,5710251,1760996,490160
"2015:Q3","SomeCollege",13649942,16522122,4169244,1160573,1784411,4836633,1438394,3132867,2872180,1868861,921636,81683
"2015:Q3","HS",10376115,12678827,3669996,994619,981222,3766915,1067553,2198521,2302713,1584037,639140,79536
"2015:Q3","NoHS",2481696,2999971,977997,319218,187027,817106,223139,475483,518275,349753,153695,14826
"2015:Q4","College",59461754,67475412,14326796,2521320,15535700,13887235,8062210,13142151,8013657,5776727,1731904,505026
"2015:Q4","SomeCollege",13551138,16437266,4222130,1167876,1815770,4994192,1445794,2791505,2886129,1891088,913639,81402
"2015:Q4","HS",10391890,12628782,3653069,979869,1001166,3715985,1043188,2235507,2236892,1545392,606913,84587
"2015:Q4","NoHS",2614367,3154549,1015023,336902,205438,852315,220057,524813,540182,366407,158542,15234
"2016:Q1","College",60256704,68313143,14595973,2551280,15652280,14072345,8114854,13326411,8056439,5803197,1749452,503790
"2016:Q1","SomeCollege",13814586,16673947,4264668,1185853,1771423,5008326,1422164,3021513,2859360,1879000,912085,68276
"2016:Q1","HS",10192340,12394121,3613625,972972,978291,3618469,1017848,2192917,2201781,1520747,597654,83380
"2016:Q1","NoHS",2732595,3282726,1033837,347472,212051,946481,222315,520571,550131,373562,161076,15492
"2016:Q2","College",61343007,69515500,15007154,2573599,16153013,14260917,8274240,13246577,8172493,5864201,1786787,521505
"2016:Q2","SomeCollege",14142602,17001283,4367790,1202705,1767994,5058095,1435786,3168913,2858682,1866162,924723,67796
"2016:Q2","HS",10013070,12222360,3599106,959854,984936,3534230,1015995,2128239,2209290,1521688,608631,78971
"2016:Q2","NoHS",2853740,3418487,1049119,359436,228077,1033138,231429,517287,564747,380731,168299,15717
"2016:Q3","College",63108370,71419810,15397296,2594881,16911387,14490033,8496285,13529928,8311440,5928912,1836931,545597
"2016:Q3","SomeCollege",14230938,17157753,4436854,1203471,1776724,5157055,1469834,3113815,2926815,1911709,942742,72364
"2016:Q3","HS",9977934,12131775,3569894,947647,1008578,3466357,1022771,2116527,2153842,1461647,617590,74604
"2016:Q3","NoHS",3047379,3644807,1124440,376762,249333,1111446,242896,539930,597428,405397,176557,15474
"2016:Q4","College",64211923,72604886,15690185,2620641,17344182,14555892,8635787,13758200,8392963,5991738,1868323,532902
"2016:Q4","SomeCollege",14133680,17099134,4500011,1213469,1882820,5247421,1470184,2785229,2965453,1937628,963753,64072
"2016:Q4","HS",9963044,12079156,3581237,936869,1023737,3415717,995182,2126415,2116112,1415856,628694,71562
"2016:Q4","NoHS",3184824,3796934,1175683,384358,267647,1134405,239459,595383,612110,413528,183375,15208
"2017:Q1","College",65670187,74133938,16022600,2659466,18091684,14786999,8767823,13805365,8463750,6061224,1867150,535376
"2017:Q1","SomeCollege",14709802,17699420,4559080,1232186,2007054,5439036,1468908,2993156,2989617,1950998,972909,65710
"2017:Q1","HS",9962375,12019318,3574087,928142,1058899,3398199,953779,2106212,2056944,1377027,612541,67376
"2017:Q1","NoHS",3297430,3920337,1216397,399110,291822,1172407,230121,610481,622908,420399,187482,15027
"2017:Q2","College",66867139,75444273,16281874,2674789,18690875,14989496,9019651,13787589,8577134,6134266,1890895,551973
"2017:Q2","SomeCollege",15021541,18062497,4709793,1237724,2098709,5540250,1498406,2977614,3040955,1976217,990094,74645
"2017:Q2","HS",9945954,11976759,3633860,912554,1080116,3350983,950721,2048526,2030805,1340227,621171,69407
"2017:Q2","NoHS",3428919,4067317,1250839,407133,312140,1237531,237495,622179,638398,429792,193480,15126
"2017:Q3","College",68371835,77058736,16599198,2696808,19457612,15187450,9217099,13900569,8686901,6215422,1920019,551461
"2017:Q3","SomeCollege",15362703,18454336,4824606,1244437,2207034,5692614,1522033,2963612,3091633,2009018,1009689,72926
"2017:Q3","HS",9964102,11949739,3661837,898427,1113576,3322988,933261,2019649,1985636,1296549,623988,65099
"2017:Q3","NoHS",3578115,4235222,1299992,419550,338460,1286926,238419,651876,657108,442436,199773,14898
"2017:Q4","College",70353013,79177926,16888792,2726889,20479831,15376082,9475406,14230925,8824913,6293897,1950042,580973
"2017:Q4","SomeCollege",15669840,18844387,4902052,1252540,2341585,5920005,1563160,2865045,3174548,2045178,1037273,92097
"2017:Q4","HS",10018896,11956963,3660620,885268,1164187,3316423,915710,2014754,1938066,1243279,630963,63824
"2017:Q4","NoHS",3707524,4389184,1354496,437928,370809,1294205,237374,694372,681660,457098,209971,14591
"2018:Q1","College",70738442,79639510,17047957,2762284,20350051,15484486,9563086,14431647,8901068,6359779,1950633,590656
"2018:Q1","SomeCollege",15963057,19152648,4989619,1271062,2316956,5876852,1551263,3146897,3189591,2060790,1032383,96418
"2018:Q1","HS",9920827,11789385,3667472,882929,1124846,3221286,900064,1992789,1868557,1187503,618734,62320
"2018:Q1","NoHS",3824234,4514879,1376384,443558,372216,1388980,245213,688528,690645,468498,207792,14355
"2018:Q2","College",71971377,80973252,17317003,2794579,20765691,15650841,9836187,14608952,9001875,6440516,1967787,593572
"2018:Q2","SomeCollege",16300521,19532353,5140753,1284110,2358544,5992211,1589230,3167505,3231832,2088388,1047938,95506
"2018:Q2","HS",9913202,11743006,3717950,873830,1125047,3175795,898069,1952314,1829804,1146696,622594,60514
"2018:Q2","NoHS",3922572,4631756,1410055,457008,386240,1424037,253820,700595,709183,481252,213896,14035
"2018:Q3","College",73492412,82623374,17587445,2830176,21764249,15784653,9911233,14745619,9130962,6527703,2005736,597523
"2018:Q3","SomeCollege",16835019,20129172,5252628,1295987,2479745,6265267,1587572,3247973,3294153,2118620,1079939,95594
"2018:Q3","HS",9920827,11713212,3737097,860278,1169587,3181641,837537,1927071,1792385,1109030,628259,55096
"2018:Q3","NoHS",3953486,4687425,1447614,479544,418083,1387121,235952,719111,733939,494776,225202,13961
"2018:Q4","College",71029415,80278024,17856554,2865150,18519632,15669660,9976037,15390991,9248609,6591639,2061981,594989
"2018:Q4","SomeCollege",15717928,19028161,5306779,1317788,2037574,5666063,1552045,3147911,3310233,2154345,1068376,87512
"2018:Q4","HS",9399544,11178017,3712615,877457,904447,2903114,890006,1890378,1778473,1054029,663308,61136
"2018:Q4","NoHS",4200319,4939490,1506813,458892,334956,1638158,283838,716834,739171,509734,216090,13348
"2019:Q1","College",74872268,84157699,18381721,2906115,20953356,16009731,10223406,15683370,9285431,6648441,2046535,590454
"2019:Q1","SomeCollege",16718424,20027969,5384325,1337411,2340122,6157038,1601426,3207647,3309544,2138682,1089479,81383
"2019:Q1","HS",9574403,11303300,3676552,856741,1047425,2982022,838767,1901793,1728897,1039166,636859,52872
"2019:Q1","NoHS",4301946,5053930,1543475,491414,402963,1587182,264241,764655,751984,511639,226946,13399
"2019:Q2","College",76115228,85525752,18387431,2941564,21619624,16202260,10485627,15889245,9410524,6727958,2069537,613029
"2019:Q2","SomeCollege",17056081,20414582,5479406,1353294,2417224,6332411,1651716,3180531,3358501,2156063,1109758,92680
"2019:Q2","HS",9576136,11281493,3697612,846468,1066506,2966879,836417,1867610,1705357,1008186,642439,54732
"2019:Q2","NoHS",4383238,5153024,1538842,507610,427601,1616139,271077,791754,769786,522389,234808,12588
