"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q2","Black",3.9,4.5,5,5.5,1.9,7.5,2.5,3,7.6,6.6,12.1,1.4
"2004:Q2","Hispanic",2.5,3,4.2,5.5,1.3,3.1,1.9,1.8,5.7,5.8,6.5,0.6
"2004:Q2","Other",3.5,4,5.3,4.3,2.8,3.8,3.4,3,6.3,6.7,5.5,1.9
"2004:Q3","White",89.8,88.2,84.8,84.4,93.9,85.6,91.7,92.2,79.9,80.1,76.5,95.9
"2004:Q3","Black",4,4.6,5.3,5.4,2,7.6,2.6,2.9,7.6,6.7,11.5,1.2
"2004:Q3","Hispanic",2.5,3.1,4.4,5.7,1.4,3,2,1.8,6,6.1,6.4,0.5
"2004:Q3","Other",3.6,4.1,5.6,4.5,2.8,3.8,3.7,3,6.6,7.1,5.6,2.4
"2004:Q4","White",89.5,87.9,84.6,84.2,93.9,85.1,91,91.5,79.8,80,76.1,95.8
"2004:Q4","Black",3.9,4.5,5.2,5.5,1.8,7.5,2.5,2.9,7.5,6.7,11.4,1.3
"2004:Q4","Hispanic",2.6,3.1,4.4,5.6,1.4,3.1,2.2,2,5.9,6,6.5,0.6
"2004:Q4","Other",4,4.4,5.7,4.7,2.9,4.3,4.3,3.6,6.8,7.3,5.9,2.3
"2005:Q1","White",89.3,87.6,84.2,83.9,93.8,85.1,90.1,91.3,78.6,78.6,75.4,96.5
"2005:Q1","Black",3.9,4.5,5.2,5.6,1.7,7.4,2.5,3.1,7.7,7,11.4,1.1
"2005:Q1","Hispanic",2.6,3.2,4.5,5.7,1.4,3.1,2.5,1.9,6.3,6.5,6.7,0.8
"2005:Q1","Other",4.2,4.7,6,4.9,3.1,4.4,4.8,3.8,7.3,7.8,6.4,1.6
"2005:Q2","White",88.9,87.1,83.5,83.4,93.7,84.9,89.4,90.9,77.7,77.5,75.3,96.5
"2005:Q2","Black",3.9,4.6,5.4,5.7,1.6,7.4,2.5,3.1,7.9,7.3,11.1,1.1
"2005:Q2","Hispanic",2.6,3.3,4.7,5.7,1.4,3,2.7,2,6.7,6.9,6.8,1.1
"2005:Q2","Other",4.5,5,6.4,5.2,3.3,4.7,5.3,4.1,7.7,8.2,6.8,1.4
"2005:Q3","White",88.6,86.8,83.3,83.2,93.7,84.6,88.8,90.2,77.5,77.2,75.3,96.6
"2005:Q3","Black",3.9,4.5,5.4,5.7,1.4,7.4,2.5,3.2,7.9,7.4,10.7,1
"2005:Q3","Hispanic",2.7,3.3,4.7,5.6,1.4,3,2.9,2.1,6.7,6.9,6.9,1.3
"2005:Q3","Other",4.8,5.3,6.6,5.4,3.4,5,5.8,4.5,7.9,8.4,7.1,1.1
"2005:Q4","White",88.3,86.6,83.1,83.1,93.6,84.5,88.1,90,77.5,77.2,75.4,96.4
"2005:Q4","Black",3.9,4.5,5.4,5.7,1.3,7.3,2.4,3.1,7.8,7.4,10.3,1
"2005:Q4","Hispanic",2.8,3.4,4.8,5.6,1.4,3,3.1,2.2,6.6,6.8,6.9,1.6
"2005:Q4","Other",5,5.5,6.7,5.7,3.6,5.2,6.3,4.7,8.1,8.6,7.4,1
"2006:Q1","White",88.2,86.4,82.5,82.6,93.8,84.2,87.7,89.9,76.9,76.5,75.2,95.7
"2006:Q1","Black",3.8,4.5,5.6,5.8,1.2,7.3,2.4,3.3,7.9,7.6,10.1,1
"2006:Q1","Hispanic",2.7,3.4,4.9,5.6,1.5,3,3.2,2,6.8,7,6.9,1.8
"2006:Q1","Other",5.2,5.7,7,6,3.5,5.4,6.8,4.9,8.4,8.9,7.8,1.4
"2006:Q2","White",88.1,86.2,82.3,82.4,93.6,84.3,87,89.9,76.6,76.2,75,95.5
"2006:Q2","Black",3.8,4.5,5.6,5.8,1.1,7.3,2.4,3.3,7.9,7.7,9.8,1
"2006:Q2","Hispanic",2.7,3.4,4.9,5.6,1.5,3,3.4,1.8,6.9,7,7,2.2
"2006:Q2","Other",5.4,5.9,7.2,6.2,3.8,5.5,7.2,5,8.7,9.1,8.2,1.4
"2006:Q3","White",87.9,86,82.2,82.3,93.6,84,86.7,89.3,76.5,76.1,74.8,95
"2006:Q3","Black",3.8,4.5,5.6,5.8,1,7.3,2.3,3.3,7.8,7.7,9.5,1
"2006:Q3","Hispanic",2.7,3.4,4.9,5.5,1.5,3,3.4,2,6.8,6.9,7.1,2.3
"2006:Q3","Other",5.6,6.1,7.3,6.3,4,5.7,7.6,5.4,8.9,9.2,8.6,1.6
"2006:Q4","White",87.7,85.8,81.9,82.1,93.7,83.6,86.5,88.9,76.2,75.7,74.5,94.2
"2006:Q4","Black",3.8,4.4,5.6,5.9,0.9,7.4,2.2,3.3,7.9,7.8,9.4,1.1
"2006:Q4","Hispanic",2.8,3.4,5,5.4,1.5,3,3.4,2.2,6.9,7,7.2,2.5
"2006:Q4","Other",5.7,6.3,7.5,6.6,3.9,6,7.9,5.6,9.1,9.5,8.9,2.2
"2007:Q1","White",87.7,85.7,81.4,81.6,93.7,83.4,86.1,89.2,75.6,75.2,73.9,93.8
"2007:Q1","Black",3.8,4.5,5.7,6.1,0.8,7.4,2.2,3.4,8,8,9.5,1.1
"2007:Q1","Hispanic",2.7,3.4,5.1,5.5,1.5,3,3.5,1.9,7,7.2,7.4,2.6
"2007:Q1","Other",5.9,6.4,7.8,6.9,4,6.1,8.2,5.6,9.4,9.7,9.3,2.5
"2007:Q2","White",87.6,85.5,81.1,81.3,93.8,83.1,85.9,89.1,75.2,74.6,73.6,93.4
"2007:Q2","Black",3.8,4.5,5.7,6.2,0.7,7.5,2.1,3.5,8.1,8.1,9.5,1.1
"2007:Q2","Hispanic",2.6,3.4,5.2,5.4,1.5,3.1,3.5,1.7,7.2,7.3,7.4,2.5
"2007:Q2","Other",6,6.6,8,7.1,4,6.4,8.5,5.6,9.6,9.9,9.5,2.9
"2007:Q3","White",87.6,85.5,80.9,81,93.7,82.8,85.6,89.6,74.7,74.2,73.4,92.9
"2007:Q3","Black",3.7,4.5,5.7,6.3,0.7,7.6,2.1,3.3,8.2,8.2,9.3,1.1
"2007:Q3","Hispanic",2.6,3.4,5.3,5.4,1.5,3.1,3.6,1.6,7.3,7.5,7.5,3
"2007:Q3","Other",6.1,6.7,8.2,7.3,4.1,6.5,8.7,5.5,9.8,10.1,9.7,3
"2007:Q4","White",87.6,85.4,80.8,80.8,93.3,82.9,85.9,89.5,74.6,73.9,73.8,92.9
"2007:Q4","Black",3.7,4.4,5.7,6.3,0.7,7.5,2.1,3.1,8.1,8.2,9,1.2
"2007:Q4","Hispanic",2.6,3.4,5.2,5.5,1.4,3.1,3.5,1.9,7.4,7.6,7.4,2.7
"2007:Q4","Other",6.1,6.8,8.2,7.4,4.6,6.5,8.5,5.5,10,10.3,9.8,3.1
"2008:Q1","White",87.7,85.4,80.9,80.7,92.7,83,86.1,90.1,74.9,74.2,73.8,92.7
"2008:Q1","Black",3.7,4.5,5.7,6.1,0.8,7.5,2.2,3,7.9,8,8.8,1.3
"2008:Q1","Hispanic",2.5,3.3,5.2,5.8,1.3,3,3.5,1.5,7.2,7.4,7.4,2.5
"2008:Q1","Other",6.1,6.8,8.3,7.4,5.2,6.5,8.2,5.3,10,10.4,10,3.5
"2008:Q2","White",87.6,85.5,81.2,80.7,92.3,83,86.4,90.4,75.8,75.5,74.1,92.3
"2008:Q2","Black",3.8,4.4,5.6,6,0.8,7.5,2.1,3,7.6,7.6,8.6,1.3
"2008:Q2","Hispanic",2.4,3.2,5,5.8,1.3,3,3.3,1.4,6.7,6.8,7.2,2.5
"2008:Q2","Other",6.2,6.8,8.2,7.4,5.6,6.5,8.1,5.2,9.9,10.2,10,3.9
"2008:Q3","White",87.6,85.4,81.3,80.5,91.5,82.9,86.2,90.6,75.5,74.9,74,92.1
"2008:Q3","Black",3.8,4.5,5.5,6,0.9,7.5,2.2,3,7.5,7.6,8.6,1.5
"2008:Q3","Hispanic",2.3,3.2,4.9,6,1.2,3,3.4,1.2,6.8,7,7.2,2.2
"2008:Q3","Other",6.3,7,8.3,7.5,6.4,6.6,8.1,5.2,10.1,10.5,10.2,4.2
"2008:Q4","White",87.2,84.9,81.2,80.1,90.1,82.9,85.9,90,75,74.5,74.5,91.5
"2008:Q4","Black",3.8,4.5,5.5,5.9,1,7.6,2.5,2.5,7.5,7.5,8.1,1.5
"2008:Q4","Hispanic",2.4,3.3,4.9,6.4,0.9,2.9,3.7,1.7,7.1,7.2,7.1,3.2
"2008:Q4","Other",6.6,7.3,8.4,7.6,7.9,6.6,8,5.9,10.5,10.8,10.4,3.8
"2009:Q1","White",87.6,85,81.2,79.8,89.2,82.9,85.6,91.3,74.4,74,73.4,92.1
"2009:Q1","Black",3.9,4.6,5.5,5.9,1.1,7.5,2.6,2.6,7.6,7.5,8.7,1.3
"2009:Q1","Hispanic",2.2,3.2,4.9,6.6,0.8,2.9,3.7,1.2,7.3,7.4,7.3,3.2
"2009:Q1","Other",6.3,7.2,8.4,7.7,8.8,6.7,8.1,4.9,10.8,11,10.6,3.4
"2009:Q2","White",87.7,85.3,81.5,79.9,90.1,83,86.4,90.9,74.8,74.8,72.4,91.5
"2009:Q2","Black",3.8,4.5,5.4,6,1,7.4,2.4,2.7,7.5,7.2,9.6,1.7
"2009:Q2","Hispanic",2.2,3.1,4.7,6.5,1,3,3.3,1.4,7,7.1,7.4,2.8
"2009:Q2","Other",6.3,7.1,8.4,7.7,7.9,6.6,8,5,10.6,10.9,10.6,4
"2009:Q3","White",88.1,85.7,81.8,79.9,90.7,82.8,87.3,91.3,74.9,75.1,71.3,91.4
"2009:Q3","Black",3.7,4.4,5.3,6.1,1,7.4,2.1,2.9,7.5,7,10.5,2
"2009:Q3","Hispanic",2.1,3,4.6,6.4,1.1,3.1,2.8,1.1,6.9,6.9,7.6,2.4
"2009:Q3","Other",6.1,6.9,8.3,7.6,7.1,6.7,7.8,4.8,10.7,11,10.6,4.1
"2009:Q4","White",87.7,85.3,81.7,79.7,90.7,82.7,87.9,89.6,74.8,75.1,70.7,91.3
"2009:Q4","Black",3.6,4.4,5.3,6.2,1,7.4,2,2.6,7.5,6.9,11.1,2.3
"2009:Q4","Hispanic",2.3,3.2,4.6,6.4,1.1,3.2,2.6,2,6.9,7,7.7,2
"2009:Q4","Other",6.3,7.1,8.4,7.7,7.1,6.8,7.5,5.8,10.7,11,10.6,4.4
"2010:Q1","White",87.9,85.6,81.8,79.6,90.8,82.5,88.4,90.4,75,75.6,69.6,90
"2010:Q1","Black",3.7,4.4,5.3,6.4,1,7.4,1.9,2.9,7.5,6.6,11.9,2.8
"2010:Q1","Hispanic",2.2,3,4.5,6.4,1.2,3.3,2.5,1.5,6.8,6.7,7.8,2
"2010:Q1","Other",6.2,7,8.4,7.7,7,6.9,7.2,5.2,10.7,11,10.7,5.2
"2010:Q2","White",87.7,85.5,81.8,79.4,90.2,82.6,88.4,90.5,75.5,76.2,69.6,90
"2010:Q2","Black",3.8,4.5,5.4,6.3,1,7.3,2,2.9,7.3,6.4,11.9,2.8
"2010:Q2","Hispanic",2.2,3,4.4,6.6,1.1,3.2,2.8,1.3,6.5,6.5,7.7,1.7
"2010:Q2","Other",6.2,7.1,8.3,7.7,7.7,6.9,6.8,5.2,10.7,11,10.7,5.5
"2010:Q3","White",87.6,85.5,81.8,79.4,90.7,82.4,89.2,89.8,75.8,76.7,69.1,90.7
"2010:Q3","Black",3.9,4.5,5.5,6.4,0.9,7.3,1.9,3,7.2,6.1,12.4,2.8
"2010:Q3","Hispanic",2.3,3,4.4,6.5,1.2,3.3,2.6,1.5,6.4,6.3,7.8,1.2
"2010:Q3","Other",6.3,7,8.2,7.7,7.2,7,6.4,5.7,10.7,10.9,10.7,5.3
"2010:Q4","White",87.5,85.4,81.7,79.3,91.1,82.2,89.1,89.3,75.7,76.3,70.1,90.2
"2010:Q4","Black",3.8,4.4,5.4,6.6,1,7.4,1.9,2.8,7.2,6.2,12.1,2.7
"2010:Q4","Hispanic",2.4,3.1,4.5,6.4,1.2,3.2,2.4,2,6.3,6.4,7.5,1.2
"2010:Q4","Other",6.4,7.1,8.5,7.7,6.7,7.1,6.5,5.8,10.7,11,10.4,5.9
"2011:Q1","White",87.6,85.6,81.7,79.4,91.4,82.2,89,89.5,75.9,76.7,69.7,89.9
"2011:Q1","Black",3.8,4.4,5.2,6.6,1.1,7.5,2,3.1,7.3,6.3,12.4,2.6
"2011:Q1","Hispanic",2.2,2.9,4.4,6.3,1.2,3.1,2.3,1.7,6.2,6.2,7.5,1.2
"2011:Q1","Other",6.4,7.1,8.7,7.7,6.4,7.2,6.7,5.7,10.6,10.9,10.4,6.3
"2011:Q2","White",87.6,85.6,81.5,79.3,91.3,82.3,88.7,89.6,75.7,76.3,70.1,89.9
"2011:Q2","Black",3.8,4.4,5.2,6.6,1.1,7.5,2.1,3.1,7.4,6.4,12.4,2.4
"2011:Q2","Hispanic",2.2,2.9,4.4,6.3,1.2,3,2.4,1.7,6.3,6.3,7.2,1.2
"2011:Q2","Other",6.4,7.1,8.9,7.8,6.3,7.2,6.8,5.6,10.6,11,10.3,6.5
"2011:Q3","White",87.4,85.5,81.7,79.4,90.5,82.7,87.8,90.1,76.2,76.9,71.1,89.3
"2011:Q3","Black",3.9,4.5,5.1,6.4,1.3,7.5,2.4,3,7.3,6.4,11.7,2.4
"2011:Q3","Hispanic",2.2,2.8,4.3,6.5,1,2.8,2.8,1.5,6,6,6.9,1.4
"2011:Q3","Other",6.5,7.2,8.9,7.8,7.2,7,7,5.3,10.5,10.8,10.3,6.9
"2011:Q4","White",87.3,85.4,81.5,79.5,90.8,82.6,88,89.4,76.1,76.7,71.3,89.1
"2011:Q4","Black",3.8,4.4,5.1,6.4,1.3,7.5,2.4,2.8,7.4,6.5,11.8,2.4
"2011:Q4","Hispanic",2.3,2.9,4.4,6.3,1,2.7,2.6,2.1,6,6,6.8,1.5
"2011:Q4","Other",6.6,7.2,9,7.8,6.9,7.2,7,5.7,10.5,10.8,10.1,7
"2012:Q1","White",87.4,85.5,81.1,79.4,91.3,82.4,88.3,89.6,76,76.6,70.9,89.2
"2012:Q1","Black",3.9,4.5,5.2,6.6,1.3,7.6,2.3,3.1,7.6,6.6,12.2,2.2
"2012:Q1","Hispanic",2.2,2.8,4.4,6.1,1.1,2.7,2.4,1.8,6,6,6.8,1.4
"2012:Q1","Other",6.6,7.2,9.3,7.9,6.3,7.3,7,5.5,10.5,10.8,10.1,7.2
"2012:Q2","White",87.3,85.5,81.2,79.5,91.1,82.6,87.9,89.9,76.4,77,71.7,89.2
"2012:Q2","Black",3.9,4.5,5.2,6.5,1.4,7.6,2.4,3.1,7.5,6.6,11.9,2
"2012:Q2","Hispanic",2.1,2.7,4.3,6.1,1,2.5,2.6,1.6,5.8,5.8,6.5,1.5
"2012:Q2","Other",6.6,7.2,9.3,7.9,6.5,7.2,7.1,5.4,10.4,10.7,9.9,7.2
"2012:Q3","White",87.4,85.7,81.2,79.7,91.3,82.6,87.9,89.9,76.3,76.8,71.9,89.8
"2012:Q3","Black",3.9,4.5,5.1,6.5,1.4,7.6,2.4,2.9,7.6,6.6,11.9,1.8
"2012:Q3","Hispanic",2.1,2.7,4.3,6,1,2.5,2.5,1.8,5.8,5.8,6.4,1.5
"2012:Q3","Other",6.6,7.2,9.3,7.9,6.3,7.3,7.1,5.4,10.4,10.8,9.8,6.9
"2012:Q4","White",87.3,85.7,81.2,79.7,91.3,82.8,87.6,89.8,77.1,77.5,72.9,90
"2012:Q4","Black",3.9,4.5,5.1,6.4,1.5,7.6,2.5,2.9,7.4,6.6,11.5,1.8
"2012:Q4","Hispanic",2.1,2.7,4.3,6,0.9,2.3,2.6,1.8,5.4,5.5,6,1.3
"2012:Q4","Other",6.7,7.2,9.3,7.9,6.3,7.2,7.2,5.5,10.1,10.5,9.6,6.9
"2013:Q1","White",87.5,85.7,81.2,79.8,91.7,82.5,87.9,89.8,75.7,75.8,72.1,91.1
"2013:Q1","Black",3.9,4.5,5.1,6.5,1.5,7.7,2.5,2.9,7.8,6.9,12,1.6
"2013:Q1","Hispanic",2,2.6,4.3,5.8,0.9,2.3,2.5,1.7,6,6.2,6.3,1.4
"2013:Q1","Other",6.6,7.2,9.4,7.9,5.9,7.5,7.2,5.6,10.5,11.1,9.7,5.9
"2013:Q2","White",87.5,85.8,81.4,79.9,91.7,82.5,87.7,90,75.9,75.9,72.6,91.7
"2013:Q2","Black",3.9,4.5,5,6.5,1.5,7.8,2.6,3,7.8,7,11.9,1.5
"2013:Q2","Hispanic",1.9,2.5,4.2,5.7,0.9,2.2,2.5,1.3,5.8,6,6,1.5
"2013:Q2","Other",6.7,7.3,9.3,8,6,7.6,7.2,5.6,10.4,11.1,9.5,5.4
"2013:Q3","White",87.6,85.9,81.9,80.1,91.8,82.4,87.7,90.1,76.4,76.4,72.9,92.8
"2013:Q3","Black",3.8,4.4,4.8,6.5,1.6,7.8,2.6,2.8,7.8,6.9,11.8,1.3
"2013:Q3","Hispanic",1.8,2.4,4.1,5.5,0.8,2.1,2.6,1.3,5.6,5.8,5.9,1.4
"2013:Q3","Other",6.8,7.3,9.1,7.9,5.8,7.6,7.1,5.9,10.2,10.9,9.4,4.5
"2013:Q4","White",87.1,85.5,81.4,80,92.1,81.7,88.3,88.7,76,76.3,72,91.4
"2013:Q4","Black",3.9,4.5,5.1,6.7,1.5,7.9,2.4,3.1,7.9,6.9,12.2,1.5
"2013:Q4","Hispanic",2.1,2.6,4.3,5.4,1,2.4,2.3,1.9,5.7,5.8,6.2,1.4
"2013:Q4","Other",6.9,7.4,9.3,7.9,5.4,8,7,6.4,10.4,11,9.5,5.7
"2014:Q1","White",86.9,85.3,80.9,79.6,92.3,81.5,88.4,88.2,75.6,76,71.1,90.4
"2014:Q1","Black",4,4.6,5.2,6.9,1.4,7.9,2.4,3.4,8,7,12.6,1.5
"2014:Q1","Hispanic",2.2,2.7,4.4,5.5,1.2,2.5,2.3,1.9,5.9,5.9,6.5,1.5
"2014:Q1","Other",6.9,7.4,9.5,8,5.2,8.1,6.9,6.5,10.6,11.1,9.8,6.6
"2014:Q2","White",86.7,85.1,80.6,79.5,92.5,81.1,88.6,87.6,75.5,76.1,70.6,89.7
"2014:Q2","Black",4.1,4.6,5.4,7,1.3,8,2.3,3.6,8,6.9,12.8,1.6
"2014:Q2","Hispanic",2.3,2.8,4.5,5.5,1.3,2.7,2.2,2.1,5.8,5.9,6.7,1.5
"2014:Q2","Other",6.9,7.4,9.5,8,4.9,8.2,6.9,6.7,10.6,11.1,9.9,7.3
"2014:Q3","White",86.5,84.9,80.3,79.2,92.3,80.8,88.7,87.5,75.2,75.9,70.2,89.2
"2014:Q3","Black",4.2,4.7,5.5,7.2,1.4,8,2.3,3.8,8.1,7,12.8,1.6
"2014:Q3","Hispanic",2.4,2.9,4.7,5.7,1.4,2.8,2.2,2,5.9,6,6.9,1.5
"2014:Q3","Other",7,7.5,9.6,8,5,8.3,6.8,6.7,10.7,11.2,10.1,7.8
"2014:Q4","White",86.2,84.6,80,78.9,92.4,80.4,88.9,86.6,74.7,75.4,69.7,88.4
"2014:Q4","Black",4.2,4.7,5.6,7.4,1.3,8.1,2.3,3.8,8.2,7.1,13.1,1.7
"2014:Q4","Hispanic",2.5,3,4.8,5.7,1.5,3,2.2,2.5,6.1,6.2,7,1.6
"2014:Q4","Other",7.1,7.6,9.7,8,4.8,8.5,6.7,7.2,10.9,11.3,10.2,8.3
"2015:Q1","White",86.2,84.5,79.7,78.6,92.4,80.3,88.9,86.3,74.1,74.9,68.8,87.7
"2015:Q1","Black",4.2,4.8,5.6,7.5,1.3,8,2.3,3.9,8.4,7.1,13.4,1.8
"2015:Q1","Hispanic",2.6,3.1,4.8,5.8,1.6,3.1,2.2,2.4,6.4,6.4,7.3,1.7
"2015:Q1","Other",7.1,7.6,9.8,8.1,4.7,8.6,6.6,7.3,11.1,11.5,10.5,8.8
"2015:Q2","White",86,84.3,79.5,78.3,92.3,80.1,88.9,86,73.8,74.6,68.6,87.1
"2015:Q2","Black",4.3,4.8,5.7,7.6,1.3,8,2.3,4.1,8.5,7.2,13.5,1.8
"2015:Q2","Hispanic",2.6,3.2,4.9,6,1.6,3.2,2.2,2.3,6.5,6.5,7.4,1.8
"2015:Q2","Other",7.1,7.7,9.8,8.1,4.7,8.7,6.6,7.5,11.2,11.6,10.5,9.2
"2015:Q3","White",85.7,84.1,79.6,78.2,91.9,80.1,88.6,85.8,73.8,75,68.5,85.8
"2015:Q3","Black",4.3,4.9,5.7,7.6,1.4,8,2.4,4.2,8.4,7.1,13.3,1.9
"2015:Q3","Hispanic",2.7,3.3,4.9,6.2,1.7,3.3,2.4,2.3,6.4,6.4,7.5,2.2
"2015:Q3","Other",7.2,7.8,9.7,8.1,5,8.6,6.6,7.7,11.3,11.5,10.7,10.1
"2015:Q4","White",85.4,83.8,79.7,78.1,92,79.7,88.9,84.5,73.6,75.1,67.1,84.9
"2015:Q4","Black",4.3,4.9,5.7,7.8,1.4,8,2.4,4.2,8.6,7.1,14.2,2.2
"2015:Q4","Hispanic",2.9,3.4,5,6.1,1.8,3.5,2.2,2.9,6.5,6.3,7.8,2.3
"2015:Q4","Other",7.4,7.9,9.7,8,4.9,8.8,6.5,8.4,11.3,11.5,10.9,10.6
"2016:Q1","White",85.3,83.7,79.4,77.8,91.9,79.5,88.9,84.5,73,74.6,66.3,83.7
"2016:Q1","Black",4.3,4.9,5.7,7.9,1.4,8,2.4,4.4,8.8,7.2,14.5,2.3
"2016:Q1","Hispanic",2.9,3.4,5,6.3,1.9,3.6,2.2,2.8,6.7,6.5,8,2.6
"2016:Q1","Other",7.4,8,9.8,8,4.9,8.9,6.5,8.3,11.5,11.7,11.1,11.4
"2016:Q2","White",85.3,83.5,79.1,77.4,92,79.3,89,84.3,72.2,73.7,66,82.8
"2016:Q2","Black",4.4,5,5.8,8.1,1.3,8,2.4,4.6,9,7.4,14.7,2.4
"2016:Q2","Hispanic",3,3.5,5.1,6.4,1.9,3.7,2.2,2.8,7,7,8.2,2.7
"2016:Q2","Other",7.4,8,10,8.1,4.8,9,6.5,8.4,11.8,12,11.2,12.1
"2016:Q3","White",85.1,83.4,79.3,77.5,92.1,79,89.2,83.4,72.5,74.3,65.6,81.8
"2016:Q3","Black",4.4,5,5.7,8.1,1.3,8,2.4,4.7,8.9,7.2,14.8,2.5
"2016:Q3","Hispanic",3.1,3.6,5.1,6.3,2,3.9,2.1,3.2,6.9,6.7,8.3,2.8
"2016:Q3","Other",7.4,8,9.9,8,4.6,9.1,6.4,8.7,11.7,11.8,11.3,12.9
"2016:Q4","White",85,83.4,79.5,77.5,92.1,78.8,89.2,83,72.7,74.7,65.6,82.4
"2016:Q4","Black",4.3,4.9,5.7,8.2,1.3,8.1,2.3,4.6,8.9,7.1,14.9,2.5
"2016:Q4","Hispanic",3.2,3.6,5.1,6.3,2,3.9,2.1,3.4,6.7,6.5,8.2,2.7
"2016:Q4","Other",7.5,8,9.8,8,4.6,9.2,6.4,9,11.6,11.7,11.2,12.4
"2017:Q1","White",85.1,83.5,79.6,77.5,92.2,78.7,89.3,83.3,72.8,74.9,65.1,83.1
"2017:Q1","Black",4.3,4.9,5.6,8.3,1.3,8.1,2.3,4.7,9,7.1,15.3,2.4
"2017:Q1","Hispanic",3.1,3.6,5.1,6.2,2,3.9,2,3.1,6.7,6.4,8.3,2.6
"2017:Q1","Other",7.4,8,9.7,8,4.5,9.3,6.4,8.8,11.6,11.7,11.2,11.9
"2017:Q2","White",85.2,83.6,79.7,77.4,92.3,78.6,89.3,83.5,72.9,75.1,65.1,83.6
"2017:Q2","Black",4.3,4.9,5.6,8.3,1.3,8.1,2.2,4.7,9,7,15.5,2.5
"2017:Q2","Hispanic",3.1,3.6,5.1,6.2,2,3.9,2,3,6.6,6.3,8.3,2.5
"2017:Q2","Other",7.4,7.9,9.6,8.1,4.4,9.3,6.4,8.7,11.5,11.7,11.1,11.4
"2017:Q3","White",85.2,83.7,79.8,77.4,92.4,78.5,89.4,83.5,73.2,75.5,65,83.9
"2017:Q3","Black",4.3,4.9,5.6,8.4,1.3,8.2,2.2,4.7,8.9,6.9,15.6,2.5
"2017:Q3","Hispanic",3.1,3.5,5.1,6.1,2,4,2,3.1,6.5,6.1,8.3,2.5
"2017:Q3","Other",7.3,7.9,9.5,8,4.3,9.4,6.4,8.7,11.4,11.5,11.1,11.2
"2017:Q4","White",85.2,83.7,80,77.5,92.5,78.2,89.6,83.3,73.6,76,65,84.4
"2017:Q4","Black",4.3,4.9,5.5,8.5,1.3,8.2,2.1,4.7,8.9,6.7,15.8,2.5
"2017:Q4","Hispanic",3.2,3.6,5,6,2,4,2,3.2,6.3,5.9,8.2,2.3
"2017:Q4","Other",7.3,7.8,9.5,8,4.2,9.5,6.3,8.8,11.3,11.4,11,10.8
"2018:Q1","White",85.2,83.8,80,77.4,92.4,78.3,89.4,83.6,73.8,76.4,64.6,84.4
"2018:Q1","Black",4.3,4.9,5.5,8.5,1.4,8.2,2.2,4.8,8.9,6.6,16.1,2.5
"2018:Q1","Hispanic",3.1,3.5,5.1,6.1,2,4,2,2.9,6.2,5.7,8.2,2.3
"2018:Q1","Other",7.3,7.8,9.4,8,4.2,9.5,6.4,8.7,11.2,11.3,11.1,10.8
"2018:Q2","White",85.2,83.8,80.1,77.3,92.4,78.2,89.5,83.7,73.9,76.7,64.5,84.3
"2018:Q2","Black",4.3,4.9,5.5,8.5,1.4,8.2,2.2,4.8,8.9,6.5,16.2,2.6
"2018:Q2","Hispanic",3.2,3.5,5.1,6.1,2,4,2,2.9,6.1,5.5,8.2,2.3
"2018:Q2","Other",7.3,7.8,9.4,8,4.2,9.6,6.4,8.6,11.2,11.2,11,10.8
"2018:Q3","White",85.2,83.8,80.1,77.4,92.6,77.8,89.7,83.8,74,76.9,64.5,84.4
"2018:Q3","Black",4.3,4.9,5.5,8.7,1.4,8.3,2.1,4.8,8.9,6.5,16.4,2.5
"2018:Q3","Hispanic",3.2,3.5,5.1,5.9,2,4.1,1.9,2.9,6,5.4,8.2,2.3
"2018:Q3","Other",7.3,7.8,9.3,8,4.1,9.8,6.4,8.5,11.1,11.1,11,10.8
"2018:Q4","White",84.9,83.5,80.3,77.2,91.8,78.5,89,83.7,74.4,77.4,64.9,83.6
"2018:Q4","Black",4.4,5,5.4,8.4,1.5,8.2,2.3,4.8,8.8,6.4,16.1,2.8
"2018:Q4","Hispanic",3.2,3.6,5.1,6.3,2,3.9,2.2,2.9,5.8,5.2,8,2.5
"2018:Q4","Other",7.5,7.9,9.2,8,4.7,9.4,6.5,8.6,11,11,11,11.1
"2019:Q1","White",85,83.6,80.1,77.1,92.3,78,89.5,83.5,73.9,76.9,64.2,83.6
"2019:Q1","Black",4.4,4.9,5.5,8.7,1.4,8.3,2.1,4.8,9,6.4,16.6,2.7
"2019:Q1","Hispanic",3.2,3.6,5.1,6.1,2,4,2,3,6,5.4,8.2,2.4
"2019:Q1","Other",7.4,7.9,9.3,8.1,4.3,9.7,6.4,8.7,11.1,11.2,11,11.2
"2019:Q2","White",85,83.6,80,77.1,92.4,77.8,89.6,83.5,73.9,77,64.2,83.5
"2019:Q2","Black",4.4,4.9,5.5,8.8,1.4,8.3,2.1,4.8,9,6.4,16.7,2.9
"2019:Q2","Hispanic",3.2,3.6,5.1,6.1,2,4.1,2,3.1,6,5.4,8.1,2.4
"2019:Q2","Other",7.4,7.9,9.3,8.1,4.2,9.8,6.3,8.6,11.1,11.2,10.9,11.2
